timestamp_ms,matrix_size,impl,threads,blockX,blockY,gridX,gridY,power_mW,temp_c,clock_MHz,time_ms,energy_mJ
1737699402278.000000,8192x8192,2,32,1,32,256,1,64412,30.0,2760,0.093568,5636.556000
1737699402280.000000,8192x8192,2,32,1,32,256,1,64412,30.0,2760,0.093568,5636.556000
1737699402281.000000,8192x8192,2,32,1,32,256,1,64412,30.0,2760,0.093568,5636.556000
1737699402283.000000,8192x8192,2,32,1,32,256,1,64412,30.0,2760,0.093568,5636.556000
1737699402284.000000,8192x8192,2,32,1,32,256,1,64412,30.0,2760,0.093568,5636.556000
1737699402286.000000,8192x8192,2,32,1,32,256,1,64412,30.0,2760,0.093568,5636.556000
1737699402287.000000,8192x8192,2,32,1,32,256,1,64412,30.0,2760,0.093568,5636.556000
1737699402290.000000,8192x8192,2,32,1,32,256,1,64412,30.0,2760,0.093568,5636.556000
1737699402297.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402299.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402305.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402307.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402309.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402311.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402312.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402316.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402317.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402319.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402320.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402322.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402323.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402325.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402327.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402336.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402337.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402339.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402340.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402342.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402343.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402345.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402346.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402350.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402352.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402353.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402355.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402356.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
1737699402357.000000,8192x8192,2,32,1,32,256,1,62354,30.0,2760,0.093568,5636.556000
