timestamp_ms,matrix_size,impl,threads,blockX,blockY,gridX,gridY,power_mW,temp_c,clock_MHz,time_ms,energy_mJ
1737699399320.000000,1024x1024,2,32,1,32,32,1,21702,27.0,210,0.018105,1694.741000
1737699399322.000000,1024x1024,2,32,1,32,32,1,21702,27.0,210,0.018105,1694.741000
1737699399324.000000,1024x1024,2,32,1,32,32,1,21702,27.0,210,0.018105,1694.741000
1737699399325.000000,1024x1024,2,32,1,32,32,1,21702,27.0,210,0.018105,1694.741000
1737699399327.000000,1024x1024,2,32,1,32,32,1,21702,27.0,210,0.018105,1694.741000
1737699399328.000000,1024x1024,2,32,1,32,32,1,21702,27.0,210,0.018105,1694.741000
1737699399330.000000,1024x1024,2,32,1,32,32,1,21702,27.0,210,0.018105,1694.741000
1737699399333.000000,1024x1024,2,32,1,32,32,1,21702,27.0,210,0.018105,1694.741000
1737699399336.000000,1024x1024,2,32,1,32,32,1,21655,27.0,210,0.018105,1694.741000
1737699399338.000000,1024x1024,2,32,1,32,32,1,21655,27.0,210,0.018105,1694.741000
1737699399345.000000,1024x1024,2,32,1,32,32,1,21655,27.0,210,0.018105,1694.741000
1737699399347.000000,1024x1024,2,32,1,32,32,1,21655,27.0,210,0.018105,1694.741000
1737699399350.000000,1024x1024,2,32,1,32,32,1,21655,27.0,210,0.018105,1694.741000
1737699399352.000000,1024x1024,2,32,1,32,32,1,21655,27.0,210,0.018105,1694.741000
1737699399355.000000,1024x1024,2,32,1,32,32,1,21655,27.0,210,0.018105,1694.741000
1737699399356.000000,1024x1024,2,32,1,32,32,1,21655,27.0,210,0.018105,1694.741000
1737699399358.000000,1024x1024,2,32,1,32,32,1,21655,27.0,210,0.018105,1694.741000
1737699399359.000000,1024x1024,2,32,1,32,32,1,21655,28.0,2550,0.018105,1694.741000
1737699399372.000000,1024x1024,2,32,1,32,32,1,21655,28.0,2550,0.018105,1694.741000
1737699399374.000000,1024x1024,2,32,1,32,32,1,21655,28.0,2550,0.018105,1694.741000
1737699399375.000000,1024x1024,2,32,1,32,32,1,21655,28.0,2550,0.018105,1694.741000
1737699399377.000000,1024x1024,2,32,1,32,32,1,21655,28.0,2550,0.018105,1694.741000
1737699399378.000000,1024x1024,2,32,1,32,32,1,21655,28.0,2550,0.018105,1694.741000
1737699399380.000000,1024x1024,2,32,1,32,32,1,21655,28.0,2550,0.018105,1694.741000
1737699399382.000000,1024x1024,2,32,1,32,32,1,21655,28.0,2550,0.018105,1694.741000
1737699399383.000000,1024x1024,2,32,1,32,32,1,21970,28.0,2550,0.018105,1694.741000
1737699399396.000000,1024x1024,2,32,1,32,32,1,21970,28.0,2550,0.018105,1694.741000
1737699399398.000000,1024x1024,2,32,1,32,32,1,21970,28.0,2550,0.018105,1694.741000
1737699399400.000000,1024x1024,2,32,2,16,32,1,21970,28.0,2550,0.015308,21.970000
1737699399401.000000,1024x1024,2,32,2,16,32,1,21970,28.0,2550,0.015308,21.970000
1737699399403.000000,1024x1024,2,32,4,8,32,1,21970,28.0,2550,0.015313,21.970000
1737699399404.000000,1024x1024,2,32,4,8,32,1,21970,28.0,2550,0.015313,21.970000
1737699399406.000000,1024x1024,2,32,8,4,32,1,21970,28.0,2550,0.015316,43.940000
1737699399408.000000,1024x1024,2,32,8,4,32,1,21970,28.0,2550,0.015316,43.940000
1737699399411.000000,1024x1024,2,32,16,2,32,1,21970,28.0,2550,0.015326,43.940000
1737699399413.000000,1024x1024,2,32,16,2,32,1,21970,28.0,2550,0.015326,43.940000
