timestamp_ms,matrix_size,impl,threads,blockX,blockY,gridX,gridY,power_mW,temp_c,clock_MHz,time_ms,energy_mJ
1737699418843.000000,16384x16384,2,32,1,32,512,1,21907,28.0,210,0.291428,4131.773000
1737699418844.000000,16384x16384,2,32,1,32,512,1,21907,28.0,210,0.291428,4131.773000
1737699418846.000000,16384x16384,2,32,1,32,512,1,21907,28.0,210,0.291428,4131.773000
1737699418848.000000,16384x16384,2,32,1,32,512,1,21907,28.0,210,0.291428,4131.773000
1737699418849.000000,16384x16384,2,32,1,32,512,1,21907,28.0,210,0.291428,4131.773000
1737699418851.000000,16384x16384,2,32,1,32,512,1,21907,28.0,210,0.291428,4131.773000
1737699418852.000000,16384x16384,2,32,1,32,512,1,21907,28.0,210,0.291428,4131.773000
1737699418855.000000,16384x16384,2,32,1,32,512,1,21907,28.0,210,0.291428,4131.773000
1737699418858.000000,16384x16384,2,32,1,32,512,1,21907,28.0,210,0.291428,4131.773000
1737699418860.000000,16384x16384,2,32,1,32,512,1,21796,28.0,210,0.291428,4131.773000
1737699418867.000000,16384x16384,2,32,1,32,512,1,21796,28.0,210,0.291428,4131.773000
1737699418868.000000,16384x16384,2,32,1,32,512,1,21796,28.0,210,0.291428,4131.773000
1737699418870.000000,16384x16384,2,32,1,32,512,1,21796,28.0,210,0.291428,4131.773000
1737699418873.000000,16384x16384,2,32,1,32,512,1,21796,28.0,210,0.291428,4131.773000
1737699418875.000000,16384x16384,2,32,1,32,512,1,21796,28.0,210,0.291428,4131.773000
1737699418877.000000,16384x16384,2,32,1,32,512,1,21798,29.0,2550,0.291428,4131.773000
1737699418893.000000,16384x16384,2,32,1,32,512,1,21798,29.0,2550,0.291428,4131.773000
1737699418895.000000,16384x16384,2,32,1,32,512,1,21798,29.0,2550,0.291428,4131.773000
1737699418896.000000,16384x16384,2,32,1,32,512,1,21798,29.0,2550,0.291428,4131.773000
1737699418898.000000,16384x16384,2,32,1,32,512,1,21798,29.0,2550,0.291428,4131.773000
1737699418899.000000,16384x16384,2,32,1,32,512,1,21798,29.0,2550,0.291428,4131.773000
1737699418901.000000,16384x16384,2,32,1,32,512,1,21798,29.0,2550,0.291428,4131.773000
1737699418903.000000,16384x16384,2,32,1,32,512,1,21798,29.0,2550,0.291428,4131.773000
1737699418910.000000,16384x16384,2,32,1,32,512,1,21798,29.0,2550,0.291428,4131.773000
1737699418911.000000,16384x16384,2,32,1,32,512,1,21798,29.0,2550,0.291428,4131.773000
1737699418913.000000,16384x16384,2,32,1,32,512,1,21798,29.0,2550,0.291428,4131.773000
1737699418914.000000,16384x16384,2,32,1,32,512,1,21798,29.0,2550,0.291428,4131.773000
1737699418916.000000,16384x16384,2,32,1,32,512,1,21798,29.0,2550,0.291428,4131.773000
1737699418917.000000,16384x16384,2,32,1,32,512,1,21798,29.0,2550,0.291428,4131.773000
