timestamp_ms,matrix_size,impl,threads,blockX,blockY,gridX,gridY,power_mW,temp_c,clock_MHz,time_ms,energy_mJ
1737736915260.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915262.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915264.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915265.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915267.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915268.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915272.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915274.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915275.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915281.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915283.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915284.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915286.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915287.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915296.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915297.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915299.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915300.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915302.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915303.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915304.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915306.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915318.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915319.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915321.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915322.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915323.000000,4096x4096,3,32,1,32,128,1,50959,30.0,2760,0.761139,7293.561000
1737736915325.000000,4096x4096,3,32,1,32,128,1,52348,30.0,2760,0.761139,7293.561000
1737736915326.000000,4096x4096,3,32,1,32,128,1,52348,30.0,2760,0.761139,7293.561000
1737736915328.000000,4096x4096,3,32,1,32,128,1,52348,30.0,2760,0.761139,7293.561000
1737736915334.000000,4096x4096,3,32,1,32,128,1,52348,30.0,2760,0.761139,7293.561000
1737736915339.000000,4096x4096,3,32,1,32,128,1,52348,30.0,2760,0.761139,7293.561000
1737736915340.000000,4096x4096,3,32,1,32,128,1,52348,30.0,2760,0.761139,7293.561000
1737736915342.000000,4096x4096,3,32,1,32,128,1,52348,30.0,2760,0.761139,7293.561000
1737736915343.000000,4096x4096,3,32,1,32,128,1,52348,30.0,2760,0.761139,7293.561000
1737736915345.000000,4096x4096,3,32,1,32,128,1,52348,30.0,2760,0.761139,7293.561000
1737736915346.000000,4096x4096,3,32,1,32,128,1,52348,30.0,2760,0.761139,7293.561000
1737736915347.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915349.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915351.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915354.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915355.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915357.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915358.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915359.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915361.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915362.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915364.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915365.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915366.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915368.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915370.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915371.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915373.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915375.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915376.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915378.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915379.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915380.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915382.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915383.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915385.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915386.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915388.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915389.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915391.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915393.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915394.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915396.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915397.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915398.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915400.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915401.000000,4096x4096,3,32,1,32,128,1,52348,31.0,2760,0.761139,7293.561000
1737736915403.000000,4096x4096,3,32,2,16,128,1,52348,31.0,2760,0.412247,2636.131000
1737736915405.000000,4096x4096,3,32,2,16,128,1,52348,31.0,2760,0.412247,2636.131000
1737736915406.000000,4096x4096,3,32,2,16,128,1,52348,31.0,2760,0.412247,2636.131000
1737736915407.000000,4096x4096,3,32,2,16,128,1,52348,31.0,2760,0.412247,2636.131000
1737736915409.000000,4096x4096,3,32,2,16,128,1,52348,31.0,2760,0.412247,2636.131000
1737736915411.000000,4096x4096,3,32,2,16,128,1,52348,31.0,2760,0.412247,2636.131000
1737736915413.000000,4096x4096,3,32,2,16,128,1,52348,31.0,2760,0.412247,2636.131000
1737736915414.000000,4096x4096,3,32,2,16,128,1,52348,31.0,2760,0.412247,2636.131000
1737736915416.000000,4096x4096,3,32,2,16,128,1,52348,31.0,2760,0.412247,2636.131000
1737736915417.000000,4096x4096,3,32,2,16,128,1,52348,31.0,2760,0.412247,2636.131000
1737736915419.000000,4096x4096,3,32,2,16,128,1,52348,31.0,2760,0.412247,2636.131000
1737736915420.000000,4096x4096,3,32,2,16,128,1,52348,31.0,2760,0.412247,2636.131000
1737736915422.000000,4096x4096,3,32,2,16,128,1,52348,31.0,2760,0.412247,2636.131000
1737736915423.000000,4096x4096,3,32,2,16,128,1,52348,31.0,2760,0.412247,2636.131000
1737736915424.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915426.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915427.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915436.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915437.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915439.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915440.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915441.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915443.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915444.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915446.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915447.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915449.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915450.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915452.000000,4096x4096,3,32,2,16,128,1,54799,31.0,2760,0.412247,2636.131000
1737736915454.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915456.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915457.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915459.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915460.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915462.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915463.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915464.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915466.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915467.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915469.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915471.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915473.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915474.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915476.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915477.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915478.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915480.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915481.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915483.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915484.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915486.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915487.000000,4096x4096,3,32,4,8,128,1,54799,31.0,2760,0.240918,1808.367000
1737736915489.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915491.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915494.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915495.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915497.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915498.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915499.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915501.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915502.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915504.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915505.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915506.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915508.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915510.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915511.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915513.000000,4096x4096,3,32,8,4,128,1,54799,31.0,2760,0.151352,1315.176000
1737736915515.000000,4096x4096,3,32,16,2,128,1,54799,31.0,2760,0.081841,1025.663000
1737736915516.000000,4096x4096,3,32,16,2,128,1,54799,31.0,2760,0.081841,1025.663000
1737736915518.000000,4096x4096,3,32,16,2,128,1,54799,31.0,2760,0.081841,1025.663000
1737736915519.000000,4096x4096,3,32,16,2,128,1,54799,31.0,2760,0.081841,1025.663000
1737736915521.000000,4096x4096,3,32,16,2,128,1,54799,31.0,2760,0.081841,1025.663000
1737736915522.000000,4096x4096,3,32,16,2,128,1,54799,31.0,2760,0.081841,1025.663000
1737736915524.000000,4096x4096,3,32,16,2,128,1,54799,31.0,2760,0.081841,1025.663000
1737736915525.000000,4096x4096,3,32,16,2,128,1,66559,31.0,2760,0.081841,1025.663000
1737736915527.000000,4096x4096,3,32,16,2,128,1,66559,31.0,2760,0.081841,1025.663000
1737736915528.000000,4096x4096,3,32,16,2,128,1,66559,31.0,2760,0.081841,1025.663000
1737736915530.000000,4096x4096,3,32,16,2,128,1,66559,31.0,2760,0.081841,1025.663000
1737736915532.000000,4096x4096,3,32,16,2,128,1,66559,31.0,2760,0.081841,1025.663000
1737736915534.000000,4096x4096,3,32,32,1,128,1,66559,31.0,2760,0.047016,865.267000
1737736915535.000000,4096x4096,3,32,32,1,128,1,66559,31.0,2760,0.047016,865.267000
1737736915537.000000,4096x4096,3,32,32,1,128,1,66559,31.0,2760,0.047016,865.267000
1737736915538.000000,4096x4096,3,32,32,1,128,1,66559,31.0,2760,0.047016,865.267000
1737736915540.000000,4096x4096,3,32,32,1,128,1,66559,31.0,2760,0.047016,865.267000
1737736915541.000000,4096x4096,3,32,32,1,128,1,66559,31.0,2760,0.047016,865.267000
