timestamp_ms,matrix_size,impl,threads,blockX,blockY,gridX,gridY,power_mW,temp_c,clock_MHz,time_ms,energy_mJ
1737736718924.000000,1024x1024,3,32,1,32,32,1,20958,27.0,210,0.210673,2066.188000
1737736718926.000000,1024x1024,3,32,1,32,32,1,20958,27.0,210,0.210673,2066.188000
1737736718928.000000,1024x1024,3,32,1,32,32,1,20958,27.0,210,0.210673,2066.188000
1737736718929.000000,1024x1024,3,32,1,32,32,1,20958,27.0,210,0.210673,2066.188000
1737736718931.000000,1024x1024,3,32,1,32,32,1,20958,27.0,210,0.210673,2066.188000
1737736718933.000000,1024x1024,3,32,1,32,32,1,20958,27.0,210,0.210673,2066.188000
1737736718936.000000,1024x1024,3,32,1,32,32,1,20958,27.0,210,0.210673,2066.188000
1737736718945.000000,1024x1024,3,32,1,32,32,1,21039,27.0,210,0.210673,2066.188000
1737736718947.000000,1024x1024,3,32,1,32,32,1,21039,27.0,210,0.210673,2066.188000
1737736718948.000000,1024x1024,3,32,1,32,32,1,21039,27.0,210,0.210673,2066.188000
1737736718959.000000,1024x1024,3,32,1,32,32,1,21039,27.0,210,0.210673,2066.188000
1737736718961.000000,1024x1024,3,32,1,32,32,1,21039,27.0,210,0.210673,2066.188000
1737736718962.000000,1024x1024,3,32,1,32,32,1,21039,27.0,210,0.210673,2066.188000
1737736718966.000000,1024x1024,3,32,1,32,32,1,21039,27.0,210,0.210673,2066.188000
1737736718967.000000,1024x1024,3,32,1,32,32,1,21039,27.0,210,0.210673,2066.188000
1737736718969.000000,1024x1024,3,32,1,32,32,1,21039,27.0,2550,0.210673,2066.188000
1737736718985.000000,1024x1024,3,32,1,32,32,1,21039,27.0,2550,0.210673,2066.188000
1737736718986.000000,1024x1024,3,32,1,32,32,1,21039,27.0,2550,0.210673,2066.188000
1737736718988.000000,1024x1024,3,32,1,32,32,1,21039,27.0,2550,0.210673,2066.188000
1737736718989.000000,1024x1024,3,32,1,32,32,1,21196,27.0,2550,0.210673,2066.188000
1737736718991.000000,1024x1024,3,32,1,32,32,1,21196,27.0,2550,0.210673,2066.188000
1737736718993.000000,1024x1024,3,32,1,32,32,1,21196,27.0,2550,0.210673,2066.188000
1737736718995.000000,1024x1024,3,32,1,32,32,1,21196,27.0,2550,0.210673,2066.188000
1737736719003.000000,1024x1024,3,32,1,32,32,1,21196,27.0,2550,0.210673,2066.188000
1737736719004.000000,1024x1024,3,32,1,32,32,1,21196,28.0,2550,0.210673,2066.188000
1737736719006.000000,1024x1024,3,32,1,32,32,1,21196,28.0,2550,0.210673,2066.188000
1737736719007.000000,1024x1024,3,32,1,32,32,1,21196,28.0,2550,0.210673,2066.188000
1737736719008.000000,1024x1024,3,32,1,32,32,1,21196,28.0,2550,0.210673,2066.188000
1737736719010.000000,1024x1024,3,32,1,32,32,1,21196,28.0,2550,0.210673,2066.188000
1737736719011.000000,1024x1024,3,32,1,32,32,1,21196,28.0,2550,0.210673,2066.188000
1737736719013.000000,1024x1024,3,32,1,32,32,1,21196,28.0,2550,0.210673,2066.188000
1737736719015.000000,1024x1024,3,32,1,32,32,1,21196,28.0,2550,0.210673,2066.188000
1737736719017.000000,1024x1024,3,32,1,32,32,1,21196,28.0,2550,0.210673,2066.188000
1737736719018.000000,1024x1024,3,32,1,32,32,1,21196,28.0,2550,0.210673,2066.188000
1737736719020.000000,1024x1024,3,32,1,32,32,1,21196,28.0,2550,0.210673,2066.188000
1737736719021.000000,1024x1024,3,32,1,32,32,1,21196,28.0,2550,0.210673,2066.188000
1737736719022.000000,1024x1024,3,32,1,32,32,1,21196,28.0,2550,0.210673,2066.188000
1737736719024.000000,1024x1024,3,32,2,16,32,1,21196,28.0,2550,0.115056,233.156000
1737736719026.000000,1024x1024,3,32,2,16,32,1,21196,28.0,2550,0.115056,233.156000
1737736719027.000000,1024x1024,3,32,2,16,32,1,21196,28.0,2550,0.115056,233.156000
1737736719028.000000,1024x1024,3,32,2,16,32,1,21196,28.0,2550,0.115056,233.156000
1737736719030.000000,1024x1024,3,32,2,16,32,1,21196,28.0,2550,0.115056,233.156000
1737736719031.000000,1024x1024,3,32,2,16,32,1,21196,28.0,2550,0.115056,233.156000
1737736719033.000000,1024x1024,3,32,2,16,32,1,21196,28.0,2550,0.115056,233.156000
1737736719035.000000,1024x1024,3,32,2,16,32,1,21196,28.0,2550,0.115056,233.156000
1737736719037.000000,1024x1024,3,32,4,8,32,1,21196,28.0,2550,0.066978,148.372000
1737736719039.000000,1024x1024,3,32,4,8,32,1,21196,28.0,2550,0.066978,148.372000
1737736719040.000000,1024x1024,3,32,4,8,32,1,21196,28.0,2550,0.066978,148.372000
1737736719041.000000,1024x1024,3,32,4,8,32,1,21196,28.0,2550,0.066978,148.372000
1737736719043.000000,1024x1024,3,32,4,8,32,1,21196,28.0,2550,0.066978,148.372000
1737736719044.000000,1024x1024,3,32,4,8,32,1,21196,28.0,2550,0.066978,148.372000
1737736719046.000000,1024x1024,3,32,8,4,32,1,21196,28.0,2550,0.042885,84.784000
1737736719047.000000,1024x1024,3,32,8,4,32,1,21196,28.0,2550,0.042885,84.784000
1737736719049.000000,1024x1024,3,32,8,4,32,1,21196,28.0,2550,0.042885,84.784000
1737736719050.000000,1024x1024,3,32,8,4,32,1,21196,28.0,2550,0.042885,84.784000
1737736719052.000000,1024x1024,3,32,16,2,32,1,21196,28.0,2550,0.024494,42.392000
1737736719054.000000,1024x1024,3,32,16,2,32,1,21196,28.0,2550,0.024494,42.392000
1737736719056.000000,1024x1024,3,32,32,1,32,1,21196,28.0,2550,0.015283,42.392000
1737736719058.000000,1024x1024,3,32,32,1,32,1,21196,28.0,2550,0.015283,42.392000
1737736719059.000000,1024x1024,3,64,1,64,16,1,21196,28.0,2550,0.203234,445.116000
1737736719061.000000,1024x1024,3,64,1,64,16,1,21196,28.0,2550,0.203234,445.116000
