timestamp_ms,matrix_size,impl,threads,blockX,blockY,gridX,gridY,power_mW,temp_c,clock_MHz,time_ms,energy_mJ
1737700644599.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644601.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644602.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644604.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644605.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644607.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644608.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644610.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644612.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644613.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644620.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644621.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644623.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644624.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644625.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644629.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644631.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644632.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644634.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644635.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644637.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644639.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644645.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644647.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644648.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644650.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644651.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644653.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644654.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644656.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
1737700644658.000000,4096x4096,1,32,1,32,128,1,48993,29.0,2760,0.919735,7199.241000
