timestamp_ms,matrix_size,impl,threads,blockX,blockY,gridX,gridY,power_mW,temp_c,clock_MHz,time_ms,energy_mJ
1737827835627.000000,8192x8192,4,32,1,32,256,1,59373,29.0,555,0.252311,6742.262000
1737827835628.000000,8192x8192,4,32,1,32,256,1,59373,29.0,555,0.252311,6742.262000
1737827835630.000000,8192x8192,4,32,1,32,256,1,59373,29.0,555,0.252311,6742.262000
1737827835631.000000,8192x8192,4,32,1,32,256,1,59373,29.0,555,0.252311,6742.262000
1737827835633.000000,8192x8192,4,32,1,32,256,1,59373,29.0,555,0.252311,6742.262000
1737827835635.000000,8192x8192,4,32,1,32,256,1,59373,29.0,555,0.252311,6742.262000
1737827835636.000000,8192x8192,4,32,1,32,256,1,59373,29.0,555,0.252311,6742.262000
1737827835639.000000,8192x8192,4,32,1,32,256,1,59373,29.0,510,0.252311,6742.262000
1737827835650.000000,8192x8192,4,32,1,32,256,1,56314,29.0,510,0.252311,6742.262000
1737827835652.000000,8192x8192,4,32,1,32,256,1,56314,29.0,510,0.252311,6742.262000
1737827835661.000000,8192x8192,4,32,1,32,256,1,56314,29.0,510,0.252311,6742.262000
1737827835663.000000,8192x8192,4,32,1,32,256,1,56314,29.0,510,0.252311,6742.262000
1737827835664.000000,8192x8192,4,32,1,32,256,1,56314,29.0,510,0.252311,6742.262000
1737827835666.000000,8192x8192,4,32,1,32,256,1,56314,29.0,510,0.252311,6742.262000
1737827835668.000000,8192x8192,4,32,1,32,256,1,56314,29.0,510,0.252311,6742.262000
1737827835669.000000,8192x8192,4,32,1,32,256,1,56314,29.0,2550,0.252311,6742.262000
1737827835676.000000,8192x8192,4,32,1,32,256,1,56314,29.0,2550,0.252311,6742.262000
1737827835678.000000,8192x8192,4,32,1,32,256,1,56314,29.0,2550,0.252311,6742.262000
1737827835680.000000,8192x8192,4,32,1,32,256,1,56314,29.0,2550,0.252311,6742.262000
1737827835682.000000,8192x8192,4,32,1,32,256,1,56314,29.0,2550,0.252311,6742.262000
1737827835683.000000,8192x8192,4,32,1,32,256,1,56314,29.0,2550,0.252311,6742.262000
1737827835685.000000,8192x8192,4,32,1,32,256,1,56314,29.0,2550,0.252311,6742.262000
1737827835686.000000,8192x8192,4,32,1,32,256,1,56314,29.0,2550,0.252311,6742.262000
1737827835688.000000,8192x8192,4,32,1,32,256,1,56314,30.0,2550,0.252311,6742.262000
1737827835693.000000,8192x8192,4,32,1,32,256,1,56314,30.0,2550,0.252311,6742.262000
1737827835695.000000,8192x8192,4,32,1,32,256,1,56314,30.0,2550,0.252311,6742.262000
