timestamp_ms,matrix_size,impl,threads,blockX,blockY,gridX,gridY,power_mW,temp_c,clock_MHz,time_ms,energy_mJ
1737736918382.000000,8192x8192,3,32,1,32,256,1,63750,31.0,2760,1.525111,14670.812000
1737736918384.000000,8192x8192,3,32,1,32,256,1,63750,31.0,2760,1.525111,14670.812000
1737736918386.000000,8192x8192,3,32,1,32,256,1,63750,31.0,2760,1.525111,14670.812000
1737736918387.000000,8192x8192,3,32,1,32,256,1,63750,31.0,2760,1.525111,14670.812000
1737736918389.000000,8192x8192,3,32,1,32,256,1,63750,31.0,2760,1.525111,14670.812000
1737736918390.000000,8192x8192,3,32,1,32,256,1,63750,31.0,2760,1.525111,14670.812000
1737736918392.000000,8192x8192,3,32,1,32,256,1,63750,31.0,2760,1.525111,14670.812000
1737736918394.000000,8192x8192,3,32,1,32,256,1,63750,31.0,2760,1.525111,14670.812000
1737736918401.000000,8192x8192,3,32,1,32,256,1,62253,31.0,2760,1.525111,14670.812000
1737736918403.000000,8192x8192,3,32,1,32,256,1,62253,31.0,2760,1.525111,14670.812000
1737736918410.000000,8192x8192,3,32,1,32,256,1,62253,31.0,2760,1.525111,14670.812000
1737736918411.000000,8192x8192,3,32,1,32,256,1,62253,31.0,2760,1.525111,14670.812000
1737736918413.000000,8192x8192,3,32,1,32,256,1,62253,31.0,2760,1.525111,14670.812000
1737736918415.000000,8192x8192,3,32,1,32,256,1,62253,31.0,2760,1.525111,14670.812000
1737736918416.000000,8192x8192,3,32,1,32,256,1,62253,31.0,2760,1.525111,14670.812000
1737736918418.000000,8192x8192,3,32,1,32,256,1,62253,31.0,2760,1.525111,14670.812000
1737736918420.000000,8192x8192,3,32,1,32,256,1,62253,31.0,2760,1.525111,14670.812000
1737736918422.000000,8192x8192,3,32,1,32,256,1,62253,31.0,2760,1.525111,14670.812000
1737736918423.000000,8192x8192,3,32,1,32,256,1,62253,31.0,2760,1.525111,14670.812000
1737736918425.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918426.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918428.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918429.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918433.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918439.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918440.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918442.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918443.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918444.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918446.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918447.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918449.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918451.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918453.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918454.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918456.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918457.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918458.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918460.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918461.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918463.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918464.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918465.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918467.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918469.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918471.000000,8192x8192,3,32,1,32,256,1,62378,31.0,2760,1.525111,14670.812000
1737736918472.000000,8192x8192,3,32,1,32,256,1,62378,32.0,2760,1.525111,14670.812000
1737736918474.000000,8192x8192,3,32,1,32,256,1,62378,32.0,2760,1.525111,14670.812000
1737736918475.000000,8192x8192,3,32,1,32,256,1,62378,32.0,2760,1.525111,14670.812000
1737736918477.000000,8192x8192,3,32,1,32,256,1,62378,32.0,2760,1.525111,14670.812000
1737736918478.000000,8192x8192,3,32,1,32,256,1,62378,32.0,2760,1.525111,14670.812000
1737736918480.000000,8192x8192,3,32,1,32,256,1,62378,32.0,2760,1.525111,14670.812000
1737736918481.000000,8192x8192,3,32,1,32,256,1,62378,32.0,2760,1.525111,14670.812000
1737736918482.000000,8192x8192,3,32,1,32,256,1,62378,32.0,2760,1.525111,14670.812000
1737736918484.000000,8192x8192,3,32,1,32,256,1,62378,32.0,2760,1.525111,14670.812000
1737736918485.000000,8192x8192,3,32,1,32,256,1,62378,32.0,2760,1.525111,14670.812000
1737736918487.000000,8192x8192,3,32,1,32,256,1,62378,32.0,2760,1.525111,14670.812000
1737736918489.000000,8192x8192,3,32,1,32,256,1,62378,32.0,2760,1.525111,14670.812000
