timestamp_ms,matrix_size,impl,threads,blockX,blockY,gridX,gridY,power_mW,temp_c,clock_MHz,time_ms,energy_mJ
1737736722867.000000,8192x8192,3,32,1,32,256,1,63307,30.0,2760,1.525078,14573.071000
1737736722869.000000,8192x8192,3,32,1,32,256,1,63307,30.0,2760,1.525078,14573.071000
1737736722870.000000,8192x8192,3,32,1,32,256,1,63307,30.0,2760,1.525078,14573.071000
1737736722871.000000,8192x8192,3,32,1,32,256,1,63307,30.0,2760,1.525078,14573.071000
1737736722873.000000,8192x8192,3,32,1,32,256,1,63307,30.0,2760,1.525078,14573.071000
1737736722875.000000,8192x8192,3,32,1,32,256,1,63307,30.0,2760,1.525078,14573.071000
1737736722876.000000,8192x8192,3,32,1,32,256,1,63307,30.0,2760,1.525078,14573.071000
1737736722878.000000,8192x8192,3,32,1,32,256,1,63307,30.0,2760,1.525078,14573.071000
1737736722885.000000,8192x8192,3,32,1,32,256,1,61467,30.0,2760,1.525078,14573.071000
1737736722887.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722893.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722895.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722897.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722898.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722900.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722906.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722907.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722909.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722910.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722912.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722914.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722916.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722922.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722923.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722925.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722926.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722928.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722929.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722931.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722933.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722934.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722936.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722938.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722939.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722941.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722942.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722943.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722945.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722946.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
1737736722948.000000,8192x8192,3,32,1,32,256,1,61486,30.0,2760,1.525078,14573.071000
