seq_len,batch_size,nhead,dim_per_head,block_x,block_y,thread_count,predicted_time_ns,actual_time_ns,predicted_power,actual_power,mem_coal,mem_uncoal,mem_partial,local_insts,shared_insts,synch_insts,fp_insts,int_insts,sfu_insts,alu_insts,total_insts,registers_per_thread,shared_mem_bytes
256,4,16,256,8,64,512,17473392.29452369,37689.60013985634,5958.59919018999,95.081,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,8,128,1024,23604672.21465494,57395.20117640495,6038.377198389263,95.487,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,16,2,32,654325.555612226,24569.599889218807,5263.4554938856245,84.704,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,16,4,64,1924556.577907861,25331.199914216995,5223.566489785988,85.379,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,16,8,128,3805578.761714974,27193.599939346313,5183.677485686351,85.714,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,16,16,256,7538179.355053688,34559.99977886677,5143.7884815867155,86.308,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,16,32,512,15180354.181450589,49350.400269031525,5183.677485686351,86.717,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,16,64,1024,20391585.043282956,81350.4010438919,5223.566489785988,87.085,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,32,1,32,614391.0929629337,26086.40007674694,4955.7726498330785,85.113,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,32,2,64,1815224.072439381,28543.999418616295,4935.828147783261,84.691,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,32,4,128,3604693.3844456286,33753.59997153282,4915.883645733442,84.9,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,32,8,256,7168898.836880719,46150.40123462677,4895.939143683624,84.878,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,32,16,512,14267837.4055876,73318.39948892593,4875.994641633805,84.897,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,32,32,1024,18941028.490869094,128915.19963741302,4856.050139583987,84.858,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,64,1,64,1829975.2230422331,27193.599939346313,4975.717151882897,84.098,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,64,2,128,3634183.6996343695,32998.400181531906,4955.7726498330785,84.552,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,64,4,256,7227867.481241237,45932.80106782913,4935.828147783261,84.708,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,64,8,512,14385762.708291674,73203.1986117363,4915.883645733442,84.114,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,64,16,1024,19098254.279533356,129132.80129432678,4895.939143683624,84.211,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,128,1,128,3663674.014823111,33203.199878335,4995.661653932717,85.036,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,128,2,256,7286836.125601755,45811.2008869648,4975.717151882897,84.939,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,128,4,512,14503688.010995744,73094.39927339554,4955.7726498330785,84.546,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,128,8,1024,19255480.06819762,128224.00033473969,4935.828147783261,84.811,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,256,1,256,7345804.769962274,45568.00052523613,5015.606155982535,85.828,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,256,2,512,14621613.313699821,75091.1995768547,4995.661653932717,85.469,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,256,4,1024,19412705.856861882,128236.79894208908,4975.717151882897,84.729,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,512,1,512,14739538.616403894,45907.2008728981,5035.550658032353,86.077,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,512,2,1024,19569931.645526152,72940.79959392548,5015.606155982535,85.249,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,1024,1,1024,19727157.43419042,46400.00015497208,5055.495160082171,86.054,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,1,32,32,903654.4727677464,25664.00021314621,6296.955221459184,106.803,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,1,64,64,2681709.216105755,25625.600293278694,6296.955221459184,120.171,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,1,128,128,5343813.426749018,26214.399933815002,6296.955221459184,139.306,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,1,256,256,10668021.84803554,27763.20017874241,6296.955221459184,174.656,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,1,512,512,21316438.69060859,36249.59997832775,6296.955221459184,194.91,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,1,1024,1024,28412064.649414785,54099.200665950775,6296.955221459184,200.649,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,2,16,32,903483.7271847376,25875.19995868206,6296.955221459184,96.713,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,2,32,64,2681454.4496793877,25337.599962949753,6296.955221459184,104.181,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,2,64,128,5343558.6603226485,26560.000330209732,6296.955221459184,115.716,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,2,128,256,10667767.08160917,28384.000435471535,6296.955221459184,133.235,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,2,256,512,21316183.924182218,35635.19977033138,6296.955221459184,145.068,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,2,512,1024,28411893.903831773,54662.39973902702,6296.955221459184,145.789,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,4,8,32,874889.4661892233,26329.60006594658,6296.955221459184,95.681,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,4,16,64,2655646.2947284253,26169.60033774376,6296.955221459184,96.028,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,4,32,128,5343049.127469917,26348.80021214485,6296.955221459184,101.554,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,4,64,256,10667257.548756441,28851.19989514351,6296.955221459184,110.587,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,4,128,512,21315674.39132949,38131.20052218437,6296.955221459184,115.656,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,4,256,1024,28411552.41266576,57753.60018014908,6296.955221459184,115.841,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,8,4,32,721693.2850898855,26489.60053920746,5799.043173791442,94.989,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,8,8,64,2109751.8116183085,26496.000215411186,5719.265165592169,95.529,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,8,16,128,4262498.083886161,28038.399666547775,5799.043173791442,95.953,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,8,32,256,8626855.608093582,31635.199859738354,5878.8211819907165,96.213,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,8,64,512,17473392.29452369,43283.20100903511,5958.59919018999,97.542,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,8,128,1024,23604672.21465494,69395.19941806793,6038.377198389263,97.37,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,16,2,32,654325.555612226,26860.80001294613,5263.4554938856245,93.638,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,16,4,64,1924556.577907861,28275.199979543686,5223.566489785988,94.042,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,16,8,128,3805578.761714974,30764.800310134888,5183.677485686351,95.262,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,16,16,256,7538179.355053688,37817.59962439537,5143.7884815867155,95.536,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,16,32,512,15180354.181450589,55705.60023188591,5183.677485686351,95.664,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,16,64,1024,20391585.043282956,93619.19909715652,5223.566489785988,95.444,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,32,1,32,614391.0929629337,28275.200352072716,4955.7726498330785,92.147,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,32,2,64,1815224.072439381,30988.800525665283,4935.828147783261,93.062,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,32,4,128,3604693.3844456286,36800.000071525574,4915.883645733442,93.161,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,32,8,256,7168898.836880719,49817.59935617447,4895.939143683624,92.083,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,32,16,512,14267837.4055876,79174.40086603165,4875.994641633805,92.328,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,32,32,1024,18941028.490869094,140915.20011425018,4856.050139583987,91.926,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,64,1,64,1829975.2230422331,29990.40000140667,4975.717151882897,91.172,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,64,2,128,3634183.6996343695,36473.59982132912,4955.7726498330785,90.99,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,64,4,256,7227867.481241237,49766.39896631241,4935.828147783261,91.41300000000001,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,64,8,512,14385762.708291674,79257.6014995575,4915.883645733442,90.998,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,64,16,1024,19098254.279533356,140447.998046875,4895.939143683624,90.751,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,128,1,128,3663674.014823111,36985.599622130394,4995.661653932717,92.654,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,128,2,256,7286836.125601755,49433.599412441254,4975.717151882897,91.861,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,128,4,512,14503688.010995744,79014.40113782883,4955.7726498330785,91.279,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,128,8,1024,19255480.06819762,140479.9997806549,4935.828147783261,91.033,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,256,1,256,7345804.769962274,49523.19860458374,5015.606155982535,93.707,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,256,2,512,14621613.313699821,79212.80115842819,4995.661653932717,92.605,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,256,4,1024,19412705.856861882,141356.79602622986,4975.717151882897,92.345,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,512,1,512,14739538.616403894,74163.19996118546,5035.550658032353,93.7475,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,512,2,1024,19569931.645526152,128742.40130186082,5015.606155982535,92.387,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,1024,1,1024,19727157.43419042,74655.99924325943,5055.495160082171,93.711,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,1,32,32,903654.4727677464,29440.000280737877,6296.955221459184,115.314,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,1,64,64,2681709.216105755,29401.59998834133,6296.955221459184,125.5635,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,1,128,128,5343813.426749018,29696.00036740303,6296.955221459184,145.765,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,1,256,256,10668021.84803554,32313.600182533264,6296.955221459184,184.177,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,1,512,512,21316438.69060859,42604.79956865311,6296.955221459184,205.562,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,1,1024,1024,28412064.649414785,68339.20106291771,6296.955221459184,209.2355,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,2,16,32,903483.7271847376,29529.600217938423,6296.955221459184,101.238,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,2,32,64,2681454.4496793877,29926.400259137154,6296.955221459184,107.452,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,2,64,128,5343558.6603226485,29926.399886608124,6296.955221459184,119.201,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,2,128,256,10667767.08160917,32940.80011546612,6296.955221459184,135.834,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,2,256,512,21316183.924182218,42873.600870370865,6296.955221459184,147.265,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,2,512,1024,28411893.903831773,67987.20136284828,6296.955221459184,148.486,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,4,8,32,874889.4661892233,29139.20022547245,6296.955221459184,96.34,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,4,16,64,2655646.2947284253,29696.00036740303,6296.955221459184,96.444,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,4,32,128,5343049.127469917,29888.000339269638,6296.955221459184,103.299,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,4,64,256,10667257.548756441,33625.59974193573,6296.955221459184,112.47,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,4,128,512,21315674.39132949,44287.99971938133,6296.955221459184,116.501,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,4,256,1024,28411552.41266576,71436.79857254028,6296.955221459184,117.082,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,8,4,32,721693.2850898855,30016.00056886673,5799.043173791442,95.222,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,8,8,64,2109751.8116183085,29945.600405335426,5719.265165592169,95.989,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,8,16,128,4262498.083886161,31366.399675607685,5799.043173791442,96.182,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,8,32,256,8626855.608093582,35635.19977033138,5878.8211819907165,96.667,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,8,64,512,17473392.29452369,50201.600790023804,5958.59919018999,98.024,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,8,128,1024,23604672.21465494,82950.40130615234,6038.377198389263,97.812,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,16,2,32,654325.555612226,30291.199684143066,5263.4554938856245,91.797,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,16,4,64,1924556.577907861,31462.40003407001,5223.566489785988,92.6905,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,16,8,128,3805578.761714974,33331.20010793209,5183.677485686351,94.305,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,16,16,256,7538179.355053688,42047.99979925156,5143.7884815867155,94.934,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,16,32,512,15180354.181450589,62604.80061173439,5183.677485686351,95.047,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,16,64,1024,20391585.043282956,106700.798869133,5223.566489785988,94.338,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,32,1,32,614391.0929629337,32083.19991827011,4955.7726498330785,89.76,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,32,2,64,1815224.072439381,35404.79987859726,4935.828147783261,89.739,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,32,4,128,3604693.3844456286,40748.800337314606,4915.883645733442,90.103,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,32,8,256,7168898.836880719,54387.19987869263,4895.939143683624,89.983,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,32,16,512,14267837.4055876,86316.8016076088,4875.994641633805,90.535,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,32,32,1024,18941028.490869094,155014.3986940384,4856.050139583987,89.491,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,64,1,64,1829975.2230422331,33164.799585938454,4975.717151882897,88.143,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,64,2,128,3634183.6996343695,39532.800018787384,4955.7726498330785,88.005,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,64,4,256,7227867.481241237,53452.79946923256,4935.828147783261,88.022,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,64,8,512,14385762.708291674,86611.19788885117,4915.883645733442,88.081,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,64,16,1024,19098254.279533356,154419.20161247253,4895.939143683624,88.076,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,128,1,128,3663674.014823111,40646.401047706604,4995.661653932717,89.2595,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,128,2,256,7286836.125601755,53337.60008215904,4975.717151882897,89.225,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,128,4,512,14503688.010995744,85427.19930410385,4955.7726498330785,88.761,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,128,8,1024,19255480.06819762,154438.4002685547,4935.828147783261,88.268,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,256,1,256,7345804.769962274,54041.60022735596,5015.606155982535,90.61,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,256,2,512,14621613.313699821,85804.79919910431,4995.661653932717,89.337,0,0,12,0,1,6,4,16,1,183,223,32,0
