seq_len,batch_size,nhead,dim_per_head,block_x,block_y,thread_count,predicted_time_ns,actual_time_ns,predicted_power,actual_power,mem_coal,mem_uncoal,mem_partial,local_insts,shared_insts,synch_insts,fp_insts,int_insts,sfu_insts,alu_insts,total_insts,registers_per_thread,shared_mem_bytes
128,4,16,256,32,1,32,626498.4270839912,23590.40006995201,200.0,92.754,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,32,2,64,1844530.8972942557,26220.79998254776,200.0,93.337,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,32,4,128,3648733.383100738,31942.39996373653,200.0,93.146,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,32,8,256,7227672.009336059,44371.20035290718,200.0,93.001,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,32,16,512,14326604.587257288,69567.99924373627,200.0,93.168,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,32,32,1024,18940833.11254442,122265.60115814209,200.0,93.829,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,64,1,64,1874033.1940543056,25337.599962949753,200.0,93.22,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,64,2,128,3707714.009032566,31289.60020840168,200.0,93.075,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,64,4,256,7345609.293611443,43763.20019364357,200.0,93.453,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,64,8,512,14562455.188219778,69555.20063638687,200.0,93.18,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,64,16,1024,19255284.68690782,122297.60140180588,200.0,93.505,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,128,1,128,3766694.6349643935,31347.19990193844,200.0,94.76,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,128,2,256,7463546.5778868245,43641.600757837296,200.0,94.437,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,128,4,512,14798305.78918227,70099.19881820679,200.0,93.971,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,128,8,1024,19569736.261271227,122630.40244579315,200.0,93.774,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,256,1,256,7581483.862162206,31743.99994313717,200.0,95.386,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,256,2,512,15034156.390144762,44857.60033130646,200.0,94.727,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,256,4,1024,19884187.835634634,73145.5996632576,200.0,95.287,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,512,1,512,15270006.991107253,31743.99957060814,200.0,95.83,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,512,2,1024,20198639.409998033,45369.601249694824,200.0,95.602,0,0,12,0,1,6,4,16,1,183,223,32,0
128,4,16,256,1024,1,1024,20513090.98436144,31500.800326466557,200.0,95.552,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,1,32,32,903458.3315796804,22035.200335085392,200.0,112.978,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,1,64,64,2681512.602680989,22419.199720025063,200.0,125.067,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,1,128,128,5343616.813324249,22892.79978722334,200.0,141.276,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,1,256,256,10667825.234610775,23935.99972128868,200.0,174.609,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,1,512,512,21316242.077183817,29740.799590945244,200.0,195.321,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,1,1024,1024,28411868.50822672,42329.60045337677,200.0,202.33,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,2,16,32,903287.6077258989,21926.400251686573,200.0,103.735,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,2,32,64,2681257.8689043145,22291.199862957,200.0,109.542,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,2,64,128,5343362.079547576,22956.8000882864,200.0,120.484,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,2,128,256,10667570.500834098,24588.799849152565,200.0,135.398,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,2,256,512,21315987.343407143,29766.400158405304,200.0,146.0765,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,2,512,1024,28411697.784372933,42847.999930381775,200.0,149.91649999999998,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,4,8,32,894483.6305975737,22975.999861955643,200.0,96.79,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,4,16,64,2680748.401350967,22739.199921488762,200.0,100.512,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,4,32,128,5342852.611994227,23059.200309216976,200.0,107.517,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,4,64,256,10667061.03328075,25401.60045027733,200.0,115.068,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,4,128,512,21315477.875853796,31967.999786138535,200.0,119.383,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,4,256,1024,28411356.336665373,45702.40080356598,200.0,122.84,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,8,4,32,731385.000224783,22732.799872756004,200.0,95.853,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,8,8,64,2109555.6797741195,23488.00003528595,200.0,96.273,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,8,16,128,4321350.262812119,24339.19981122017,200.0,98.628,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,8,32,256,8862669.414476793,28198.399394750595,200.0,101.843,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,8,64,512,18180951.020081937,38080.00013232231,200.0,103.14,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,8,128,1024,24862464.142640248,57094.39963102341,200.0,103.259,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,16,2,32,668938.5416021865,24294.399842619896,200.0,95.704,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,16,4,64,1953908.143790654,25171.200186014175,200.0,95.695,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,16,8,128,3834895.782931799,27180.80021440983,200.0,95.841,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,16,16,256,7537983.50243277,34022.39978313446,200.0,95.868,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,16,32,512,15298106.190182744,49273.60117435455,200.0,95.877,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,16,64,1024,20705871.22382367,81036.80163621902,200.0,96.182,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,32,1,32,626498.4270839912,25676.800310611725,200.0,95.805,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,32,2,64,1844530.8972942557,28192.000091075897,200.0,95.873,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,32,4,128,3648733.383100738,33491.19946360588,200.0,95.803,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,32,8,256,7227672.009336059,46073.60064983368,200.0,95.82,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,32,16,512,14326604.587257288,72710.39932966232,200.0,95.853,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,32,32,1024,18940833.11254442,128384.0000629425,200.0,95.742,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,64,1,64,1874033.1940543056,27155.200392007828,200.0,95.864,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,64,2,128,3707714.009032566,32761.599868535995,200.0,95.786,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,64,4,256,7345609.293611443,45638.40106129646,200.0,95.785,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,64,8,512,14562455.188219778,73727.99962759018,200.0,95.821,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,64,16,1024,19255284.68690782,128614.40032720567,200.0,95.876,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,128,1,128,3766694.6349643935,32998.399809002876,200.0,95.913,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,128,2,256,7463546.5778868245,45452.80113816261,200.0,95.796,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,128,4,512,14798305.78918227,72953.59969139099,200.0,95.898,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,128,8,1024,19569736.261271227,128396.80165052414,200.0,95.895,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,256,1,256,7581483.862162206,46182.4007332325,200.0,96.022,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,256,2,512,15034156.390144762,72518.39935779572,200.0,95.792,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,256,4,1024,19884187.835634634,128902.40103006361,200.0,95.993,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,512,1,512,15270006.991107253,45715.199410915375,200.0,95.965,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,512,2,1024,20198639.409998033,72735.99952459335,200.0,96.015,0,0,12,0,1,6,4,16,1,183,223,32,0
256,4,16,256,1024,1,1024,20513090.98436144,45612.80161142349,200.0,95.979,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,1,32,32,903458.3315796804,25868.799909949303,200.0,120.728,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,1,64,64,2681512.602680989,26016.000285744667,200.0,130.411,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,1,128,128,5343616.813324249,26156.800240278244,200.0,151.024,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,1,256,256,10667825.234610775,27840.00039100647,200.0,187.816,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,1,512,512,21316242.077183817,35283.200070261955,200.0,209.321,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,1,1024,1024,28411868.50822672,54668.79978775978,200.0,212.993,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,2,16,32,903287.6077258989,25804.800167679787,200.0,110.998,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,2,32,64,2681257.8689043145,26310.400292277336,200.0,115.576,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,2,64,128,5343362.079547576,27052.799984812737,200.0,125.977,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,2,128,256,10667570.500834098,28697.599843144417,200.0,142.909,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,2,256,512,21315987.343407143,36051.200330257416,200.0,153.11,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,2,512,1024,28411697.784372933,55071.99987769127,200.0,154.777,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,4,8,32,894483.6305975737,26425.600051879883,200.0,101.866,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,4,16,64,2680748.401350967,26246.40017747879,200.0,105.132,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,4,32,128,5342852.611994227,26476.799696683884,200.0,112.198,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,4,64,256,10667061.03328075,29273.60013127327,200.0,117.945,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,4,128,512,21315477.875853796,37587.20047771931,200.0,125.442,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,4,256,1024,28411356.336665373,57983.99895429611,200.0,125.583,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,8,4,32,731385.000224783,26329.59969341755,200.0,97.059,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,8,8,64,2109555.6797741195,26585.600525140762,200.0,99.434,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,8,16,128,4321350.262812119,27392.00033247471,200.0,102.621,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,8,32,256,8862669.414476793,31769.6001380682,200.0,105.469,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,8,64,512,18180951.020081937,44076.79960131645,200.0,107.009,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,8,128,1024,24862464.142640248,69785.60015559196,200.0,107.055,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,16,2,32,668938.5416021865,26873.600482940674,200.0,96.108,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,16,4,64,1953908.143790654,27884.799987077713,200.0,96.55,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,16,8,128,3834895.782931799,29817.600175738335,200.0,96.466,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,16,16,256,7537983.50243277,37887.999787926674,200.0,97.99,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,16,32,512,15298106.190182744,55718.400329351425,200.0,97.337,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,16,64,1024,20705871.22382367,93638.3992433548,200.0,98.007,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,32,1,32,626498.4270839912,28288.00044953823,200.0,96.14,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,32,2,64,1844530.8972942557,31743.99994313717,200.0,96.105,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,32,4,128,3648733.383100738,36870.40060758591,200.0,96.104,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,32,8,256,7227672.009336059,49759.99891757965,200.0,96.094,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,32,16,512,14326604.587257288,79404.8011302948,200.0,96.047,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,32,32,1024,18940833.11254442,141452.80122756958,200.0,95.826,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,64,1,64,1874033.1940543056,30003.200098872185,200.0,95.773,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,64,2,128,3707714.009032566,36051.199957728386,200.0,95.97,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,64,4,256,7345609.293611443,49439.99946117401,200.0,95.9855,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,64,8,512,14562455.188219778,79667.20163822174,200.0,95.953,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,64,16,1024,19255284.68690782,141318.39871406555,200.0,95.934,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,128,1,128,3766694.6349643935,36441.59995019436,200.0,96.222,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,128,2,256,7463546.5778868245,49184.00049209595,200.0,95.952,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,128,4,512,14798305.78918227,79481.60171508789,200.0,95.93,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,128,8,1024,19569736.261271227,141203.2037973404,200.0,95.881,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,256,1,256,7581483.862162206,49894.39994096756,200.0,96.082,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,256,2,512,15034156.390144762,79257.6014995575,200.0,96.1,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,256,4,1024,19884187.835634634,141119.9986934662,200.0,96.007,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,512,1,512,15270006.991107253,74655.99924325943,200.0,96.23,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,512,2,1024,20198639.409998033,129113.60263824461,200.0,96.212,0,0,12,0,1,6,4,16,1,183,223,32,0
512,4,16,256,1024,1,1024,20513090.98436144,74515.19966125488,200.0,96.186,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,1,32,32,903458.3315796804,28825.60007274151,200.0,124.367,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,1,64,64,2681512.602680989,29408.00040960312,200.0,133.732,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,1,128,128,5343616.813324249,30195.200070738792,200.0,153.298,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,1,256,256,10667825.234610775,31744.000688195232,200.0,193.611,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,1,512,512,21316242.077183817,42496.00023031235,200.0,215.079,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,1,1024,1024,28411868.50822672,67238.40087652206,200.0,219.822,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,2,16,32,903287.6077258989,29017.599672079086,200.0,114.604,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,2,32,64,2681257.8689043145,29574.400186538696,200.0,118.604,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,2,64,128,5343362.079547576,29542.40031540394,200.0,129.597,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,2,128,256,10667570.500834098,32326.39990746975,200.0,145.891,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,2,256,512,21315987.343407143,42636.801302433014,200.0,160.387,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,2,512,1024,28411697.784372933,68121.60089612007,200.0,162.116,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,4,8,32,894483.6305975737,28876.80009007454,200.0,106.062,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,4,16,64,2680748.401350967,29849.600419402122,200.0,109.308,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,4,32,128,5342852.611994227,29747.20038473606,200.0,115.801,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,4,64,256,10667061.03328075,32972.799614071846,200.0,125.404,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,4,128,512,21315477.875853796,44646.40095829964,200.0,126.646,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,4,256,1024,28411356.336665373,70777.59951353073,200.0,127.74,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,8,4,32,731385.000224783,29715.199768543243,200.0,101.894,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,8,8,64,2109555.6797741195,29920.000582933426,200.0,102.992,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,8,16,128,4321350.262812119,31155.19993007183,200.0,105.932,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,8,32,256,8862669.414476793,35839.999839663506,200.0,109.603,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,8,64,512,18180951.020081937,50291.19998216629,200.0,111.227,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,8,128,1024,24862464.142640248,82790.40157794952,200.0,111.993,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,16,2,32,668938.5416021865,30316.800251603127,200.0,97.802,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,16,4,64,1953908.143790654,32000.00040233135,200.0,98.93,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,16,8,128,3834895.782931799,33606.39996826649,200.0,100.583,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,16,16,256,7537983.50243277,41817.60028004646,200.0,101.33,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,16,32,512,15298106.190182744,62432.000041007996,200.0,101.118,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,16,64,1024,20705871.22382367,106636.80136203766,200.0,101.002,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,32,1,32,626498.4270839912,31801.600009202957,200.0,96.513,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,32,2,64,1844530.8972942557,34969.599545001984,200.0,96.532,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,32,4,128,3648733.383100738,40281.6005051136,200.0,96.766,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,32,8,256,7227672.009336059,53977.59974002838,200.0,96.797,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,32,16,512,14326604.587257288,86015.99931716919,200.0,96.622,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,32,32,1024,18940833.11254442,154214.4000530243,200.0,97.144,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,64,1,64,1874033.1940543056,33440.00019133091,200.0,96.263,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,64,2,128,3707714.009032566,39584.000408649445,200.0,96.344,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,64,4,256,7345609.293611443,53420.80146074295,200.0,96.203,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,64,8,512,14562455.188219778,85727.99861431122,200.0,96.236,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,64,16,1024,19255284.68690782,153824.00155067444,200.0,96.581,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,128,1,128,3766694.6349643935,40518.40007305145,200.0,96.512,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,128,2,256,7463546.5778868245,52972.79953956604,200.0,96.408,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,128,4,512,14798305.78918227,85510.40142774582,200.0,96.492,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,128,8,1024,19569736.261271227,153657.60028362274,200.0,96.688,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,256,1,256,7581483.862162206,53804.79991436005,200.0,97.698,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,256,2,512,15034156.390144762,85728.00010442734,200.0,96.903,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,256,4,1024,19884187.835634634,153196.79975509644,200.0,96.791,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,512,1,512,15270006.991107253,77625.60099363327,200.0,96.644,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,512,2,1024,20198639.409998033,135577.59821414948,200.0,96.576,0,0,12,0,1,6,4,16,1,183,223,32,0
786,4,16,256,1024,1,1024,20513090.98436144,104556.80042505264,200.0,96.69,0,0,12,0,1,6,4,16,1,183,223,32,0
1024,4,16,256,1,32,32,903458.3315796804,31488.00060153008,200.0,125.413,0,0,12,0,1,6,4,16,1,183,223,32,0
1024,4,16,256,1,64,64,2681512.602680989,31795.1999604702,200.0,135.871,0,0,12,0,1,6,4,16,1,183,223,32,0
1024,4,16,256,1,128,128,5343616.813324249,32332.799956202507,200.0,154.704,0,0,12,0,1,6,4,16,1,183,223,32,0
1024,4,16,256,1,256,256,10667825.234610775,35519.999638199806,200.0,195.536,0,0,12,0,1,6,4,16,1,183,223,32,0
1024,4,16,256,1,512,512,21316242.077183817,48960.00027656555,200.0,215.91,0,0,12,0,1,6,4,16,1,183,223,32,0
1024,4,16,256,1,1024,1024,28411868.50822672,79020.80118656158,200.0,218.228,0,0,12,0,1,6,4,16,1,183,223,32,0
1024,4,16,256,2,16,32,903287.6077258989,32281.599938869476,200.0,114.008,0,0,12,0,1,6,4,16,1,183,223,32,0
1024,4,16,256,2,32,64,2681257.8689043145,31699.20034706593,200.0,119.446,0,0,12,0,1,6,4,16,1,183,223,32,0
