Kernel,BlockX,BlockY,ThreadCount,GridX,GridY,DataSize,EstTime(ns),ActTime(ns),DiffTime(%),WarpsPerSM,PredictedPower(W),ActualPower(W),MemCoal,MemUncoal,MemPartial,LocalInsts,SharedInsts,SynchInsts,FpInsts,IntInsts,SfuInsts,AluInsts,TotalInsts,RegsPerThread,SharedMemBytes
convolution.cu,1,32,32,256,1,131072,8649720.52,49216.00,17475.02,1.00,192.02,56.31,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,2,16,32,256,1,131072,8466898.70,49104.00,17142.79,1.00,192.02,56.35,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,4,8,32,256,1,131072,8101255.05,57344.00,14027.47,1.00,192.02,56.52,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,8,4,32,256,1,131072,7369967.77,57328.00,12755.79,1.00,192.03,56.37,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,16,2,32,256,1,131072,5907393.20,48352.00,12117.47,1.00,192.03,56.36,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,32,1,32,256,1,131072,2699462.44,49152.00,5392.07,1.00,179.35,56.36,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,1,64,64,256,1,131072,17289518.32,58432.00,29489.13,2.00,192.02,56.37,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,2,32,64,256,1,131072,16923874.68,58304.00,28926.95,2.00,192.02,56.26,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,4,16,64,256,1,131072,16192587.39,57408.00,28106.15,2.00,192.02,56.28,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,8,8,64,256,1,131072,14730012.82,57344.00,25587.10,2.00,192.03,56.30,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,16,4,64,256,1,131072,11804863.68,57344.00,20486.05,2.00,192.03,56.38,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,32,2,64,256,1,131072,5105805.26,59408.00,8494.47,2.00,175.62,56.30,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,64,1,64,256,1,131072,5672198.35,59392.00,9450.44,2.00,183.09,56.31,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,1,128,128,256,1,131072,34569113.92,53248.00,64820.96,4.00,192.02,56.34,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,2,64,128,256,1,131072,33837826.64,59392.00,56873.71,4.00,192.02,56.24,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,4,32,128,256,1,131072,32375252.07,49200.00,65703.36,4.00,192.02,56.23,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,8,16,128,256,1,131072,29450102.93,57136.00,51443.87,4.00,192.03,56.30,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,16,8,128,256,1,131072,23599804.65,57424.00,40997.46,4.00,192.03,56.28,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,32,4,128,256,1,131072,16588360.54,48656.00,33993.14,4.00,171.87,56.35,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,64,2,128,256,1,131072,18539436.89,48656.00,38003.08,4.00,179.34,56.31,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,128,1,128,256,1,131072,20487655.83,57248.00,35687.55,4.00,186.81,56.37,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,1,256,256,256,1,131072,81920846.24,60416.00,135494.62,8.00,192.02,56.24,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,2,128,256,256,1,131072,81920845.72,62064.00,131894.15,8.00,192.02,56.33,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,4,64,256,256,1,131072,81920844.67,58336.00,140329.31,8.00,192.02,56.31,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,8,32,256,256,1,131072,81920842.56,58368.00,140252.32,8.00,192.02,56.26,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,16,16,256,256,1,131072,81920838.35,56368.00,145232.17,8.00,192.02,56.28,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,32,8,256,256,1,131072,62421499.45,58368.00,106844.73,8.00,168.13,56.40,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,64,4,256,256,1,131072,70225803.48,58640.00,119657.51,8.00,175.60,56.33,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,128,2,256,256,1,131072,78030107.52,48128.00,162030.37,8.00,183.07,56.31,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,256,1,256,256,1,131072,81920829.93,56384.00,145190.91,8.00,190.54,56.23,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,1,512,512,256,1,131072,327653542.61,83968.00,390112.40,16.00,192.02,56.30,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,2,256,512,256,1,131072,327653542.09,69632.00,470450.23,16.00,192.02,56.31,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,4,128,512,256,1,131072,327653541.03,59392.00,551579.57,16.00,192.02,56.36,0,50,0,0,0,0,0,2,0,45,97,32,0
