Kernel,BlockX,BlockY,ThreadCount,GridX,GridY,DataSize,EstTime(ns),ActTime(ns),DiffTime(%),WarpsPerSM,PredictedPower(W),ActualPower(W),MemCoal,MemUncoal,MemPartial,LocalInsts,SharedInsts,SynchInsts,FpInsts,IntInsts,SfuInsts,AluInsts,TotalInsts,RegsPerThread,SharedMemBytes
mha.cu,,,32,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,32,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,32,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,32,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,32,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,32,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,64,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,64,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,64,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,64,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,64,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,64,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,64,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,128,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,128,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,128,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,128,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,128,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,128,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,128,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,128,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,256,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,256,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,256,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,256,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,256,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,256,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,256,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,256,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,256,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,512,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,512,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,512,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,512,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,512,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,512,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,512,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,512,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,512,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,512,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,1024,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,1024,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,1024,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,1024,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,1024,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,1024,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,1024,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,1024,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,1024,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,1024,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,1024,,,131072,,,,,,,,,,,,,,,,,,,
