Kernel,BlockX,BlockY,ThreadCount,GridX,GridY,DataSize,EstTime(ns),ActTime(ns),DiffTime(%),WarpsPerSM,PredictedPower(W),ActualPower(W),MemCoal,MemUncoal,MemPartial,LocalInsts,SharedInsts,SynchInsts,FpInsts,IntInsts,SfuInsts,AluInsts,TotalInsts,RegsPerThread,SharedMemBytes
convolution.cu,1,32,32,256,1,131072,8990578.47,49152.00,18191.38,1.00,172.27,85.48,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,2,16,32,256,1,131072,8807699.85,58496.00,14956.93,1.00,172.28,61.79,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,4,8,32,256,1,131072,8441942.62,49152.00,17075.18,1.00,172.30,56.72,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,8,4,32,256,1,131072,7710428.15,62976.00,12143.44,1.00,172.35,56.72,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,16,2,32,256,1,131072,6247399.22,56480.00,10961.26,1.00,172.49,56.69,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,32,1,32,256,1,131072,3320436.29,48720.00,6715.35,1.00,173.13,56.66,50,0,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,1,64,64,256,1,131072,17971311.85,61008.00,29357.30,2.00,172.27,56.63,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,2,32,64,256,1,131072,17605554.62,49680.00,35337.91,2.00,172.28,56.57,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,4,16,64,256,1,131072,16874040.15,57312.00,29342.42,2.00,172.30,56.59,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,8,8,64,256,1,131072,15411011.21,57344.00,26774.67,2.00,172.35,56.63,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,16,4,64,256,1,131072,12484953.34,57360.00,21665.96,2.00,172.49,56.71,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,32,2,64,256,1,131072,6609421.03,49200.00,13333.78,2.00,167.60,56.52,50,0,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,64,1,64,256,1,131072,6631027.49,57216.00,11489.46,2.00,173.13,56.62,50,0,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,1,128,128,256,1,131072,35932778.62,61840.00,58006.05,4.00,172.27,56.66,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,2,64,128,256,1,131072,35201264.15,49584.00,70893.19,4.00,172.28,56.58,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,4,32,128,256,1,131072,33738235.21,49152.00,68540.61,4.00,172.30,56.53,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,8,16,128,256,1,131072,30812177.34,34304.00,89720.94,4.00,172.35,56.70,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,16,8,128,256,1,131072,24960061.59,57344.00,43426.89,4.00,172.49,56.63,0,50,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,32,4,128,256,1,131072,18731040.32,49136.00,38020.81,4.00,160.69,56.65,50,0,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,64,2,128,256,1,131072,20487638.60,58368.00,35000.81,4.00,172.65,56.53,50,0,0,0,0,0,0,2,0,4,56,32,0
convolution.cu,128,1,128,256,1,131072,20487638.60,53712.00,38043.50,4.00,172.65,56.57,50,0,0,0,0,0,0,2,0,4,56,32,0
