Kernel,BlockX,BlockY,ThreadCount,GridX,GridY,DataSize,EstTime(ns),ActTime(ns),DiffTime(%),WarpsPerSM,PredictedPower(W),ActualPower(W),MemCoal,MemUncoal,MemPartial,LocalInsts,SharedInsts,SynchInsts,FpInsts,IntInsts,SfuInsts,AluInsts,TotalInsts,RegsPerThread,SharedMemBytes
convolution.cu,128,8,1024,256,1,131072,1380064.66,48608.00,2739.17,32.00,176.04,30.30,0.0,0.0,0.0,0,0.0,0,0,0,0,3,3.0,32,0
convolution.cu,256,4,1024,256,1,131072,1380064.66,48576.00,2741.04,32.00,191.37,35.82,0.0,0.0,0.0,0,0.0,0,0,0,0,3,3.0,32,0
convolution.cu,512,2,1024,256,1,131072,1380064.66,56384.00,2347.62,32.00,200.68,40.62,0.0,0.0,0.0,0,0.0,0,0,0,0,3,3.0,32,0
convolution.cu,1024,1,1024,256,1,131072,1380064.66,48128.00,2767.49,32.00,200.68,45.29,0.0,0.0,0.0,0,0.0,0,0,0,0,3,3.0,32,0
laplace3d.cu,1,32,32,256,1,131072,80984.43,49168.00,64.71,1.00,199.65,32.04,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,2,16,32,256,1,131072,80984.43,58368.00,38.75,1.00,199.65,35.86,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,4,8,32,256,1,131072,80984.43,58480.00,38.48,1.00,199.65,40.33,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,8,4,32,256,1,131072,80984.43,58368.00,38.75,1.00,199.65,45.61,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,16,2,32,256,1,131072,80984.43,49152.00,64.76,1.00,199.65,30.86,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,32,1,32,256,1,131072,80984.43,57488.00,40.87,1.00,182.78,36.18,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,1,64,64,256,1,131072,152362.47,57776.00,163.71,2.00,200.16,40.42,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,2,32,64,256,1,131072,152362.47,49152.00,209.98,2.00,200.16,45.02,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,4,16,64,256,1,131072,152362.47,57344.00,165.70,2.00,200.16,31.20,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,8,8,64,256,1,131072,152362.47,50176.00,203.66,2.00,200.16,35.12,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,16,4,64,256,1,131072,152362.47,50016.00,204.63,2.00,200.16,40.97,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,32,2,64,256,1,131072,152362.47,49152.00,209.98,2.00,175.60,44.79,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,64,1,64,256,1,131072,152362.47,49152.00,209.98,2.00,190.89,31.17,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,1,128,128,256,1,131072,295118.54,34752.00,749.21,4.00,200.44,35.39,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,2,64,128,256,1,131072,295118.54,58240.00,406.73,4.00,200.44,40.34,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,4,32,128,256,1,131072,295118.54,49360.00,497.89,4.00,200.44,43.96,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,8,16,128,256,1,131072,295118.54,49152.00,500.42,4.00,200.44,29.50,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,16,8,128,256,1,131072,295118.54,49152.00,500.42,4.00,200.44,33.75,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,32,4,128,256,1,131072,295118.54,57328.00,414.79,4.00,168.18,38.90,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,64,2,128,256,1,131072,295118.54,43520.00,578.12,4.00,183.49,43.91,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,128,1,128,256,1,131072,295118.54,49280.00,498.86,4.00,198.81,29.97,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,1,256,256,256,1,131072,580630.68,49152.00,1081.30,8.00,200.59,33.68,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,2,128,256,256,1,131072,580630.68,49152.00,1081.30,8.00,200.59,39.13,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,4,64,256,256,1,131072,580630.68,37488.00,1448.84,8.00,200.59,43.89,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,8,32,256,256,1,131072,580630.68,49152.00,1081.30,8.00,200.59,28.36,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,16,16,256,256,1,131072,580630.68,50032.00,1060.52,8.00,200.59,34.26,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,32,8,256,256,1,131072,580630.68,26240.00,2112.77,8.00,160.64,38.20,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,64,4,256,256,1,131072,580630.68,57344.00,912.54,8.00,175.96,43.70,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,128,2,256,256,1,131072,580630.68,57408.00,911.41,8.00,191.29,28.41,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,256,1,256,256,1,131072,580630.68,57344.00,912.54,8.00,200.59,32.50,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,1,512,512,256,1,131072,1151654.95,50176.00,2195.23,16.00,200.66,37.92,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,2,256,512,256,1,131072,1151654.95,49328.00,2234.69,16.00,200.66,41.41,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,4,128,512,256,1,131072,1151654.95,49296.00,2236.20,16.00,200.66,46.02,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,8,64,512,256,1,131072,1151654.95,60224.00,1812.29,16.00,200.66,32.04,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,16,32,512,256,1,131072,1151654.95,49264.00,2237.72,16.00,200.66,36.05,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,32,16,512,256,1,131072,1151654.95,57344.00,1908.33,16.00,153.03,41.73,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,64,8,512,256,1,131072,1151654.95,49152.00,2243.05,16.00,168.36,46.54,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,128,4,512,256,1,131072,1151654.95,57296.00,1910.01,16.00,183.69,32.23,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,256,2,512,256,1,131072,1151654.95,49232.00,2239.24,16.00,199.03,36.11,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,512,1,512,256,1,131072,1151654.95,49600.00,2221.88,16.00,200.66,41.58,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,1,1024,1024,256,1,131072,2293703.50,49152.00,4566.55,32.00,200.70,46.07,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,2,512,1024,256,1,131072,2293703.50,50144.00,4474.23,32.00,200.70,30.85,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,4,256,1024,256,1,131072,2293703.50,29232.00,7746.55,32.00,200.70,36.29,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,8,128,1024,256,1,131072,2293703.50,49152.00,4566.55,32.00,200.70,40.68,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,16,64,1024,256,1,131072,2293703.50,56320.00,3972.63,32.00,200.70,45.82,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,32,32,1024,256,1,131072,2293703.50,49328.00,4549.90,32.00,145.39,30.94,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,64,16,1024,256,1,131072,2293703.50,57120.00,3915.59,32.00,160.72,36.76,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,128,8,1024,256,1,131072,2293703.50,57344.00,3899.90,32.00,176.06,41.28,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,256,4,1024,256,1,131072,2293703.50,57344.00,3899.90,32.00,191.40,46.22,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,512,2,1024,256,1,131072,2293703.50,57408.00,3895.44,32.00,200.70,30.94,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
laplace3d.cu,1024,1,1024,256,1,131072,2293703.50,49232.00,4558.97,32.00,200.70,36.32,0.0,0.0,0.0,0,0.0,0,0,0,0,5,5.0,32,0
matMul.cu,1,32,32,256,1,131072,23882.01,70064.00,65.91,1.00,197.04,41.04,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,2,16,32,256,1,131072,23882.01,69792.00,65.78,1.00,197.04,46.48,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,4,8,32,256,1,131072,23882.01,56384.00,57.64,1.00,197.04,32.25,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,8,4,32,256,1,131072,23882.01,55360.00,56.86,1.00,197.04,36.96,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,16,2,32,256,1,131072,23882.01,63488.00,62.38,1.00,197.04,43.29,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,32,1,32,256,1,131072,23882.01,63488.00,62.38,1.00,180.44,28.66,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,1,64,64,256,1,131072,38157.61,71808.00,46.86,2.00,198.43,32.93,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,2,32,64,256,1,131072,38157.61,78848.00,51.61,2.00,198.43,39.36,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,4,16,64,256,1,131072,38157.61,66496.00,42.62,2.00,198.43,44.12,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,8,8,64,256,1,131072,38157.61,63552.00,39.96,2.00,198.43,28.53,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,16,4,64,256,1,131072,38157.61,63984.00,40.36,2.00,198.43,35.04,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,32,2,64,256,1,131072,38157.61,56128.00,32.02,2.00,174.12,40.65,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,64,1,64,256,1,131072,38157.61,64928.00,41.23,2.00,189.25,45.55,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,1,128,128,256,1,131072,66708.83,130048.01,48.70,4.00,199.42,31.68,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,2,64,128,256,1,131072,66708.83,90064.00,25.93,4.00,199.42,35.29,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,4,32,128,256,1,131072,66708.83,63584.00,4.91,4.00,199.42,40.86,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,8,16,128,256,1,131072,66708.83,59392.00,12.32,4.00,199.42,46.83,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,16,8,128,256,1,131072,66708.83,56320.00,18.45,4.00,199.42,31.24,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,32,4,128,256,1,131072,66708.83,63728.00,4.68,4.00,167.36,37.22,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,64,2,128,256,1,131072,66708.83,56208.00,18.68,4.00,182.57,41.30,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,128,1,128,256,1,131072,66708.83,63488.00,5.07,4.00,197.79,47.02,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,1,256,256,256,1,131072,123811.26,211408.00,41.43,8.00,200.03,33.19,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,2,128,256,256,1,131072,123811.26,131104.00,5.56,8.00,200.03,37.99,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,4,64,256,256,1,131072,123811.26,86992.00,42.32,8.00,200.03,43.75,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,8,32,256,256,1,131072,123811.26,74576.00,66.02,8.00,200.03,28.91,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,16,16,256,256,1,131072,123811.26,62928.00,96.75,8.00,200.03,33.48,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,32,8,256,256,1,131072,123811.26,61440.00,101.52,8.00,160.21,39.23,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,64,4,256,256,1,131072,123811.26,62464.00,98.21,8.00,175.48,45.26,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,128,2,256,256,1,131072,123811.26,44576.00,177.75,8.00,190.76,31.23,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,256,1,256,256,1,131072,123811.26,60416.00,104.93,8.00,200.03,35.75,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,1,512,512,256,1,131072,238016.11,462847.99,48.58,16.00,200.37,41.41,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,2,256,512,256,1,131072,238016.11,215040.00,10.68,16.00,200.37,46.89,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,4,128,512,256,1,131072,238016.11,106896.00,122.66,16.00,200.37,31.49,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,8,64,512,256,1,131072,238016.11,89088.00,167.17,16.00,200.37,37.55,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,16,32,512,256,1,131072,238016.11,74640.00,218.89,16.00,200.37,42.50,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,32,16,512,256,1,131072,238016.11,81920.00,190.55,16.00,152.82,27.28,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,64,8,512,256,1,131072,238016.11,79872.00,198.00,16.00,168.12,33.55,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,128,4,512,256,1,131072,238016.11,73120.00,225.51,16.00,183.43,39.89,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,256,2,512,256,1,131072,238016.11,72704.00,227.38,16.00,198.74,43.62,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,512,1,512,256,1,131072,238016.11,42016.00,466.49,16.00,200.37,29.52,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,1,1024,1024,256,1,131072,466425.82,466943.99,0.11,32.00,200.55,35.77,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,2,512,1024,256,1,131072,466425.82,468479.99,0.44,32.00,200.55,40.34,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,4,256,1024,256,1,131072,466425.82,163760.00,184.82,32.00,200.55,46.16,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,8,128,1024,256,1,131072,466425.82,80784.00,477.37,32.00,200.55,31.73,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,16,64,1024,256,1,131072,466425.82,72704.00,541.54,32.00,200.55,35.74,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,32,32,1024,256,1,131072,466425.82,79856.00,484.08,32.00,145.28,41.82,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,64,16,1024,256,1,131072,466425.82,79872.00,483.97,32.00,160.61,47.45,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,128,8,1024,256,1,131072,466425.82,72256.00,545.52,32.00,175.93,32.77,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,256,4,1024,256,1,131072,466425.82,79824.00,484.32,32.00,191.25,39.01,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,512,2,1024,256,1,131072,466425.82,71680.00,550.71,32.00,200.55,44.34,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
matMul.cu,1024,1,1024,256,1,131072,466425.82,59392.00,685.33,32.00,200.55,27.91,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
transpose.cu,1,32,32,256,1,131072,23882.01,48672.00,50.93,1.00,197.04,55.01,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
transpose.cu,2,16,32,256,1,131072,23882.01,48320.00,50.58,1.00,197.04,44.21,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
transpose.cu,4,8,32,256,1,131072,23882.01,48128.00,50.38,1.00,197.04,29.55,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
transpose.cu,8,4,32,256,1,131072,23882.01,56896.00,58.03,1.00,197.04,34.08,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
transpose.cu,16,2,32,256,1,131072,23882.01,48944.00,51.21,1.00,197.04,39.76,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
transpose.cu,32,1,32,256,1,131072,23882.01,48768.00,51.03,1.00,180.44,45.26,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
transpose.cu,1,64,64,256,1,131072,38157.61,56832.00,32.86,2.00,198.43,29.73,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
transpose.cu,2,32,64,256,1,131072,38157.61,56576.00,32.56,2.00,198.43,34.36,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
transpose.cu,4,16,64,256,1,131072,38157.61,49136.00,22.34,2.00,198.43,40.27,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
transpose.cu,8,8,64,256,1,131072,38157.61,57904.00,34.10,2.00,198.43,45.44,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1.0,32,0
