Kernel,BlockX,BlockY,ThreadCount,GridX,GridY,DataSize,EstTime(ns),ActTime(ns),DiffTime(%),WarpsPerSM,PredictedPower(W),ActualPower(W),MemCoal,MemUncoal,MemPartial,LocalInsts,SharedInsts,SynchInsts,FpInsts,IntInsts,SfuInsts,AluInsts,TotalInsts,RegsPerThread,SharedMemBytes
mha.cu,64,2,128,256,1,131072,5557363.49,41904.00,13162.13,4.00,177.31,56.92,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,128,1,128,256,1,131072,6465784.43,62576.00,10232.69,4.00,191.76,56.92,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,1,256,256,256,1,131072,26221362.81,61440.00,42578.00,8.00,192.99,56.85,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,2,128,256,256,1,131072,26221362.81,62464.00,41878.36,8.00,192.99,56.89,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,4,64,256,256,1,131072,26221362.81,31264.00,83770.79,8.00,192.99,56.85,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,8,32,256,256,1,131072,26221362.81,53824.00,48616.86,8.00,192.99,56.86,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,16,16,256,256,1,131072,26221362.81,53904.00,48544.56,8.00,192.99,56.76,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,32,8,256,256,1,131072,16749302.75,62720.00,26604.88,8.00,155.27,56.83,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,64,4,256,256,1,131072,20382986.50,53248.00,38179.35,8.00,169.73,56.86,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,128,2,256,256,1,131072,24016670.25,54272.00,44152.41,8.00,184.20,56.79,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,256,1,256,256,1,131072,26221362.81,57344.00,45626.43,8.00,192.99,56.73,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,1,512,512,256,1,131072,104855825.65,63488.00,165058.50,16.00,192.83,56.69,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,2,256,512,256,1,131072,104855825.65,62576.00,167465.56,16.00,192.83,56.75,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,4,128,512,256,1,131072,104855825.65,64560.00,162316.09,16.00,192.83,56.75,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,8,64,512,256,1,131072,104855825.65,63040.00,166232.21,16.00,192.83,56.75,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,16,32,512,256,1,131072,104855825.65,29696.00,352997.46,16.00,192.83,56.71,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,32,16,512,256,1,131072,59700217.92,53424.00,111647.94,16.00,147.85,56.63,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,64,8,512,256,1,131072,74234952.91,63360.00,117063.75,16.00,162.32,56.65,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,128,4,512,256,1,131072,88769687.90,63488.00,139721.21,16.00,176.80,56.74,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,256,2,512,256,1,131072,103304422.89,62528.00,165113.06,16.00,191.28,56.93,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,,,512,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,1,1024,1024,256,1,131072,419393677.00,53344.00,786105.90,32.00,192.75,80.56,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,2,512,1024,256,1,131072,419393677.00,63440.00,660987.15,32.00,192.75,57.73,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,4,256,1024,256,1,131072,419393677.00,55392.00,757037.62,32.00,192.75,56.84,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,8,128,1024,256,1,131072,419393677.00,53248.00,787523.35,32.00,192.75,56.87,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,16,64,1024,256,1,131072,419393677.00,63488.00,660487.33,32.00,192.75,56.76,12,0,0,0,0,0,0,0,0,0,12,32,0
mha.cu,32,32,1024,256,1,131072,209701794.02,53248.00,393720.98,32.00,140.52,56.78,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,64,16,1024,256,1,131072,267840738.95,62624.00,427596.63,32.00,155.00,56.84,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,128,8,1024,256,1,131072,325979683.87,43584.00,747834.29,32.00,169.48,56.71,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,256,4,1024,256,1,131072,384118628.80,52720.00,728501.36,32.00,183.97,56.74,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,,,1024,,,131072,,,,,,,,,,,,,,,,,,,
mha.cu,,,1024,,,131072,,,,,,,,,,,,,,,,,,,
