Kernel,BlockX,BlockY,ThreadCount,GridX,GridY,DataSize,EstTime(ns),ActTime(ns),DiffTime(%),WarpsPerSM,PredictedPower(W),ActualPower(W),MemCoal,MemUncoal,MemPartial,LocalInsts,SharedInsts,SynchInsts,FpInsts,IntInsts,SfuInsts,AluInsts,TotalInsts,RegsPerThread,SharedMemBytes
mha.cu,1,32,32,256,1,131072,2136342.65,64512.00,3211.54,1.00,172.26,84.87,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,2,16,32,256,1,131072,2092465.36,53248.00,3829.66,1.00,172.27,63.11,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,4,8,32,256,1,131072,2004710.77,53248.00,3664.86,1.00,172.29,60.96,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,8,4,32,256,1,131072,1829201.60,62608.00,2821.67,1.00,172.34,60.39,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,16,2,32,256,1,131072,1478183.26,53776.00,2648.78,1.00,172.48,60.04,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,32,1,32,256,1,131072,776146.59,58944.00,1216.75,1.00,173.13,59.62,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,1,64,64,256,1,131072,4262831.01,62896.00,6677.59,2.00,172.26,58.62,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,2,32,64,256,1,131072,4175076.42,62464.00,6583.97,2.00,172.27,58.55,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,4,16,64,256,1,131072,3999567.25,61952.00,6355.91,2.00,172.29,58.29,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,8,8,64,256,1,131072,3648548.92,62976.00,5693.55,2.00,172.34,58.05,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,16,4,64,256,1,131072,2946512.24,62464.00,4617.14,2.00,172.48,57.93,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,32,2,64,256,1,131072,1542438.89,62464.00,2369.32,2.00,168.48,57.61,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,64,1,64,256,1,131072,1542438.89,62464.00,2369.32,2.00,173.14,57.61,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,1,128,128,256,1,131072,8515807.73,63552.00,13299.75,4.00,172.26,57.38,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,2,64,128,256,1,131072,8340298.56,62416.00,13262.44,4.00,172.27,57.39,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,4,32,128,256,1,131072,7989280.22,62480.00,12686.94,4.00,172.29,57.16,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,8,16,128,256,1,131072,7287243.54,53376.00,13552.66,4.00,172.34,57.21,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,16,8,128,256,1,131072,5883170.19,54272.00,10740.16,4.00,172.48,57.16,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,32,4,128,256,1,131072,4544149.56,53856.00,8337.59,4.00,161.32,57.10,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,64,2,128,256,1,131072,4924556.01,51248.00,9509.26,4.00,172.62,57.07,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,128,1,128,256,1,131072,4924556.01,53248.00,9148.34,4.00,172.62,56.94,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,1,256,256,256,1,131072,19668610.38,53392.00,36738.12,8.00,172.19,56.97,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,2,128,256,256,1,131072,19668607.40,54272.00,36140.80,8.00,172.19,56.87,12,0,0,0,0,0,0,1,0,0,13,32,0
mha.cu,4,64,256,256,1,131072,19668601.42,62464.00,31387.90,8.00,172.19,56.96,12,0,0,0,0,0,0,1,0,0,13,32,0
