Kernel,BlockX,BlockY,ThreadCount,GridX,GridY,DataSize,EstTime(ns),ActTime(ns),DiffTime(%),WarpsPerSM,PredictedPower(W),ActualPower(W),MemCoal,MemUncoal,MemPartial,LocalInsts,SharedInsts,SynchInsts,FpInsts,IntInsts,SfuInsts,AluInsts,TotalInsts,RegsPerThread,SharedMemBytes
convolution.cu,256,1,256,256,1,131072,81921077.36,49120.00,166677.43,8.00,170.64,55.67,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,1,512,512,256,1,131072,772882594.35,84992.00,909259.24,16.00,171.84,55.91,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,2,256,512,256,1,131072,772882580.06,69632.00,1109853.13,16.00,171.84,55.90,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,4,128,512,256,1,131072,772882551.49,50176.00,1540243.15,16.00,171.84,56.04,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,8,64,512,256,1,131072,772882494.34,59392.00,1301224.21,16.00,171.84,55.81,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,16,32,512,256,1,131072,772882380.04,49152.00,1572333.17,16.00,171.84,55.98,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,32,16,512,256,1,131072,234047762.50,56160.00,416651.72,16.00,144.34,55.99,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,64,8,512,256,1,131072,265265005.73,49152.00,539583.02,16.00,151.79,55.91,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,128,4,512,256,1,131072,296482248.96,57184.00,518370.64,16.00,159.26,55.96,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,256,2,512,256,1,131072,327653773.73,56448.00,580352.39,16.00,166.72,55.85,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,512,1,512,256,1,131072,327653773.73,60928.00,537672.08,16.00,171.94,55.87,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,1,1024,1024,256,1,131072,3091498737.27,76800.00,4025288.79,32.00,171.80,55.98,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,2,512,1024,256,1,131072,3091498722.98,85520.00,3614842.41,32.00,171.80,55.96,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,4,256,1024,256,1,131072,3091498694.41,62464.00,4949148.77,32.00,171.80,55.82,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,8,128,1024,256,1,131072,3091498637.26,59328.00,5210759.27,32.00,171.80,55.99,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,16,64,1024,256,1,131072,3091498522.96,58448.00,5289214.48,32.00,171.80,56.06,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,32,32,1024,256,1,131072,873726331.20,48192.00,1812911.14,32.00,140.50,56.08,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,64,16,1024,256,1,131072,998595217.40,55712.00,1792323.94,32.00,147.97,56.09,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,128,8,1024,256,1,131072,1123464103.61,57408.00,1956881.74,32.00,155.43,56.12,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,256,4,1024,256,1,131072,1248332989.81,48256.00,2586797.02,32.00,162.90,56.13,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,512,2,1024,256,1,131072,1310584559.20,56304.00,2327593.51,32.00,170.37,56.25,0,50,0,0,0,0,0,2,0,45,97,32,0
convolution.cu,1024,1,1024,256,1,131072,1310584559.20,57232.00,2289850.66,32.00,171.85,56.07,0,50,0,0,0,0,0,2,0,45,97,32,0
laplace3d.cu,1,32,32,256,1,131072,5046500.95,57344.00,8700.40,1.00,172.33,56.13,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,2,16,32,256,1,131072,5017240.37,49152.00,10107.60,1.00,172.34,56.22,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,4,8,32,256,1,131072,4958719.21,48800.00,10061.31,1.00,172.34,56.13,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,8,4,32,256,1,131072,4640284.53,50176.00,9148.02,1.00,172.39,56.25,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,16,2,32,256,1,131072,3766055.04,57760.00,6420.18,1.00,159.31,56.36,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,32,1,32,256,1,131072,2997769.38,58352.00,5037.39,1.00,145.64,56.35,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,1,64,64,256,1,131072,2762157.38,57344.00,4716.82,2.00,173.86,56.36,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,2,32,64,256,1,131072,2703636.23,58496.00,4521.92,2.00,173.91,56.37,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,4,16,64,256,1,131072,2586593.91,58368.00,4331.53,2.00,174.00,56.27,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,8,8,64,256,1,131072,2148279.64,57344.00,3646.30,2.00,174.46,56.18,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,16,4,64,256,1,131072,1498606.73,57792.00,2493.10,2.00,160.28,56.24,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,32,2,64,256,1,131072,677976.44,59328.00,1042.76,2.00,150.78,56.31,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,64,1,64,256,1,131072,699318.30,49168.00,1322.30,2.00,152.46,56.33,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,1,128,128,256,1,131072,5516227.35,58224.00,9374.15,4.00,173.86,56.29,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,2,64,128,256,1,131072,5399185.03,57472.00,9294.46,4.00,173.91,56.27,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,4,32,128,256,1,131072,5165100.40,31744.00,16171.11,4.00,174.01,56.36,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,8,16,128,256,1,131072,4501571.86,58304.00,7620.86,4.00,174.34,56.33,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,16,8,128,256,1,131072,2903431.40,49152.00,5807.05,4.00,158.56,56.27,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,32,4,128,256,1,131072,2307582.96,49152.00,4594.79,4.00,147.04,56.23,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,64,2,128,256,1,131072,2382172.38,49232.00,4738.67,4.00,148.77,56.23,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,128,1,128,256,1,131072,2456761.79,58480.00,4101.03,4.00,150.49,56.22,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,1,256,256,256,1,131072,13125837.65,58368.00,22388.07,8.00,173.53,56.15,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,2,128,256,256,1,131072,13125582.19,49056.00,26656.32,8.00,173.53,56.23,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,4,64,256,256,1,131072,13125071.28,58272.00,22423.80,8.00,173.53,56.33,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,8,32,256,256,1,131072,13124049.46,49152.00,26600.95,8.00,173.53,56.43,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,16,16,256,256,1,131072,9827162.73,57344.00,17037.21,8.00,155.31,56.08,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,32,8,256,256,1,131072,9046771.47,57376.00,15667.52,8.00,144.19,56.27,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,64,4,256,256,1,131072,9344972.19,57824.00,16061.06,8.00,145.94,56.28,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,128,2,256,256,1,131072,9643172.91,57344.00,16716.36,8.00,147.70,56.38,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,256,1,256,256,1,131072,9941373.64,57328.00,17241.22,8.00,149.45,56.17,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,1,512,512,256,1,131072,52443069.07,49024.00,106874.27,16.00,172.65,56.23,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,2,256,512,256,1,131072,52442813.61,58192.00,90020.32,16.00,172.65,56.27,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,4,128,512,256,1,131072,52442302.70,57984.00,90342.71,16.00,172.65,56.18,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,8,64,512,256,1,131072,52441280.88,60000.00,87302.13,16.00,172.65,56.27,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,16,32,512,256,1,131072,40457418.53,48736.00,82913.42,16.00,156.06,56.27,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,32,16,512,256,1,131072,35556381.33,60016.00,59144.84,16.00,142.30,56.30,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,64,8,512,256,1,131072,36749027.29,57344.00,63985.22,16.00,144.07,56.33,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,128,4,512,256,1,131072,37941673.24,49152.00,77092.53,16.00,145.84,56.25,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,256,2,512,256,1,131072,39134319.19,57520.00,67936.02,16.00,147.61,56.30,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,512,1,512,256,1,131072,40326965.15,60416.00,66648.81,16.00,149.38,56.21,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,1,1024,1024,256,1,131072,209711994.74,58928.00,355778.35,32.00,172.20,56.17,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,2,512,1024,256,1,131072,209711739.29,48688.00,430625.72,32.00,172.20,56.12,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,4,256,1024,256,1,131072,209711228.38,48704.00,430483.17,32.00,172.20,56.14,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,8,128,1024,256,1,131072,209710206.55,57856.00,362369.24,32.00,172.20,56.16,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,16,64,1024,256,1,131072,166555786.73,44512.00,374081.76,32.00,157.33,56.31,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,32,32,1024,256,1,131072,139806008.81,57344.00,243702.33,32.00,140.91,56.16,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,64,16,1024,256,1,131072,144576435.68,56880.00,254077.98,32.00,142.69,56.14,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,128,8,1024,256,1,131072,149346862.55,59392.00,251359.55,32.00,144.46,56.29,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,256,4,1024,256,1,131072,154117289.43,58272.00,264379.15,32.00,146.24,56.32,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,512,2,1024,256,1,131072,158887716.30,48128.00,330035.70,32.00,148.01,56.24,0,8,0,0,0,0,0,3,0,54,65,32,0
laplace3d.cu,1024,1,1024,256,1,131072,163658143.17,49152.00,332863.33,32.00,149.79,56.08,0,8,0,0,0,0,0,3,0,54,65,32,0
matMul.cu,1,32,32,256,1,131072,4855636.83,78032.00,6122.62,1.00,172.26,56.13,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,2,16,32,256,1,131072,4815403.53,69632.00,6815.50,1.00,172.26,56.14,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,4,8,32,256,1,131072,4734936.94,64496.00,7241.44,1.00,172.27,56.14,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,8,4,32,256,1,131072,4574003.76,64512.00,6990.16,1.00,172.29,56.16,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,16,2,32,256,1,131072,3837811.90,63584.00,5935.81,1.00,169.58,56.08,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,32,1,32,256,1,131072,2729800.29,55376.00,4829.57,1.00,148.12,56.24,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,1,64,64,256,1,131072,3792854.29,99344.00,3717.90,2.00,173.04,56.25,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,2,32,64,256,1,131072,3712387.70,79760.00,4554.45,2.00,173.07,56.34,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,4,16,64,256,1,131072,3551454.52,62384.00,5592.89,2.00,173.13,56.29,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,8,8,64,256,1,131072,3229588.15,56432.00,5622.97,2.00,173.26,56.29,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,16,4,64,256,1,131072,2242382.20,56320.00,3881.50,2.00,168.24,56.26,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,32,2,64,256,1,131072,960809.56,63488.00,1413.37,2.00,150.08,56.25,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,64,1,64,256,1,131072,1006771.83,56320.00,1687.59,2.00,152.79,56.35,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,1,128,128,256,1,131072,7576882.67,138832.00,5357.59,4.00,173.04,56.26,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,2,64,128,256,1,131072,7415949.49,90112.00,8129.70,4.00,173.07,56.28,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,4,32,128,256,1,131072,7094083.12,71488.00,9823.46,4.00,173.13,56.28,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,8,16,128,256,1,131072,6450350.39,59184.00,10798.81,4.00,173.26,56.32,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,16,8,128,256,1,131072,4291986.96,56336.00,7518.55,4.00,165.49,56.39,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,32,4,128,256,1,131072,3255297.08,56320.00,5680.00,4.00,146.98,56.25,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,64,2,128,256,1,131072,3416045.42,65008.00,5154.81,4.00,149.72,56.41,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,128,1,128,256,1,131072,3576793.76,66560.00,5273.79,4.00,152.47,56.34,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,1,256,256,256,1,131072,18036270.48,209936.00,8491.32,8.00,172.84,56.43,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,2,128,256,256,1,131072,18036120.55,139264.00,12851.03,8.00,172.84,56.36,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,4,64,256,256,1,131072,18035820.68,77776.00,23089.44,8.00,172.84,56.31,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,8,32,256,256,1,131072,18035220.95,74192.00,24208.85,8.00,172.84,56.28,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,16,16,256,256,1,131072,14344868.74,70656.00,20202.41,8.00,161.81,56.28,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,32,8,256,256,1,131072,12667222.37,73664.00,17095.95,8.00,144.41,56.23,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,64,4,256,256,1,131072,13310071.29,70656.00,18737.85,8.00,147.17,56.22,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,128,2,256,256,1,131072,13952920.21,69168.00,20072.51,8.00,149.94,56.15,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,256,1,256,256,1,131072,14595769.13,68608.00,21174.15,8.00,152.72,56.09,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,1,512,512,256,1,131072,72097463.68,470016.00,15239.36,16.00,172.30,56.23,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,2,256,512,256,1,131072,72097313.75,223184.00,32203.98,16.00,172.30,56.20,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,4,128,512,256,1,131072,72097013.88,113696.00,63312.09,16.00,172.30,56.13,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,8,64,512,256,1,131072,72096414.15,89088.00,80827.19,16.00,172.30,56.14,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,16,32,512,256,1,131072,59912242.27,74224.00,80618.15,16.00,163.98,56.00,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,32,16,512,256,1,131072,49350794.54,82400.00,59791.74,16.00,142.41,56.03,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,64,8,512,256,1,131072,51922045.80,80896.00,64083.70,16.00,145.19,56.04,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,128,4,512,256,1,131072,54493297.07,82000.00,66355.24,16.00,147.98,55.96,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,256,2,512,256,1,131072,57064548.33,80896.00,70440.63,16.00,150.76,56.18,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,512,1,512,256,1,131072,59635799.59,69632.00,85544.24,16.00,153.55,56.11,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,1,1024,1024,256,1,131072,288342236.48,474624.01,60651.72,32.00,172.03,56.46,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,2,512,1024,256,1,131072,288342086.55,468431.99,61454.74,32.00,172.03,56.49,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,4,256,1024,256,1,131072,288341786.68,171008.01,168513.03,32.00,172.03,56.20,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,8,128,1024,256,1,131072,288341186.95,87600.00,329056.61,32.00,172.03,56.17,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,16,64,1024,256,1,131072,249894944.61,79872.00,312769.28,32.00,166.46,56.15,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,32,32,1024,256,1,131072,192228350.78,79872.00,240570.52,32.00,140.71,56.18,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,64,16,1024,256,1,131072,202513211.40,71680.00,282424.00,32.00,143.50,56.20,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,128,8,1024,256,1,131072,212798072.02,79360.00,268042.73,32.00,146.29,56.10,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,256,4,1024,256,1,131072,223082932.64,60064.00,371308.71,32.00,149.08,56.29,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,512,2,1024,256,1,131072,233367793.26,81920.00,284772.80,32.00,151.87,56.18,0,11,0,0,0,0,0,0,0,46,57,32,0
matMul.cu,1024,1,1024,256,1,131072,243652653.88,66560.00,365964.68,32.00,154.66,56.38,0,11,0,0,0,0,0,0,0,46,57,32,0
transpose.cu,1,32,32,256,1,131072,2923075.46,47744.00,6022.39,1.00,172.40,56.96,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,2,16,32,256,1,131072,2915760.31,56384.00,5071.25,1.00,172.40,56.14,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,4,8,32,256,1,131072,2681673.27,57296.00,4580.38,1.00,172.46,56.02,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,8,4,32,256,1,131072,2240824.04,57360.00,3806.60,1.00,157.46,55.92,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,16,2,32,256,1,131072,2041883.81,34816.00,5764.79,1.00,148.20,56.07,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,32,1,32,256,1,131072,1859943.08,56320.00,3202.46,1.00,142.92,56.17,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,1,64,64,256,1,131072,702517.14,49152.00,1329.27,2.00,177.11,56.20,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,2,32,64,256,1,131072,687886.85,58928.00,1067.33,2.00,177.22,56.24,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,4,16,64,256,1,131072,632224.59,59360.00,965.07,2.00,177.70,56.18,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,8,8,64,256,1,131072,459574.18,48128.00,854.90,2.00,162.52,56.09,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,16,4,64,256,1,131072,348685.30,56320.00,519.11,2.00,155.55,56.13,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,32,2,64,256,1,131072,173486.28,48128.00,260.47,2.00,158.66,56.08,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,64,1,64,256,1,131072,175590.84,58368.00,200.83,2.00,159.26,56.05,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,1,128,128,256,1,131072,1400177.41,58448.00,2295.60,4.00,177.13,56.11,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,2,64,128,256,1,131072,1370916.83,58496.00,2243.61,4.00,177.24,55.80,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,4,32,128,256,1,131072,1305246.55,41984.00,3008.91,4.00,177.52,55.97,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,8,16,128,256,1,131072,933965.50,49136.00,1800.78,4.00,163.87,56.26,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,16,8,128,256,1,131072,682714.56,49152.00,1288.99,4.00,155.00,56.12,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,32,4,128,256,1,131072,571150.79,57872.00,886.92,4.00,151.66,56.17,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,64,2,128,256,1,131072,578417.30,54912.00,953.35,4.00,152.29,56.12,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,128,1,128,256,1,131072,585683.80,58368.00,903.43,4.00,152.92,56.23,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,1,256,256,256,1,131072,3314995.06,40864.00,8012.26,8.00,176.29,56.18,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,2,128,256,256,1,131072,3314277.99,65456.00,4963.37,8.00,176.30,56.17,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,4,64,256,256,1,131072,3312843.86,49152.00,6640.00,8.00,176.30,56.09,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,8,32,256,256,1,131072,2640425.60,57984.00,4453.71,8.00,163.21,56.07,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,16,16,256,256,1,131072,2310700.73,58272.00,3865.37,8.00,150.62,56.10,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,32,8,256,256,1,131072,2227364.59,56336.00,3853.71,8.00,146.32,56.14,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,64,4,256,256,1,131072,2256260.16,56464.00,3895.93,8.00,146.97,56.19,0,2,0,0,0,0,0,0,0,40,42,32,0
transpose.cu,128,2,256,256,1,131072,2285155.74,58544.00,3803.31,8.00,147.63,56.15,0,2,0,0,0,0,0,0,0,40,42,32,0
