Kernel,BlockX,BlockY,ThreadCount,GridX,GridY,DataSize,EstTime(ns),ActTime(ns),DiffTime(%),WarpsPerSM,PredictedPower(W),ActualPower(W),MemCoal,MemUncoal,MemPartial,LocalInsts,SharedInsts,SynchInsts,FpInsts,IntInsts,SfuInsts,AluInsts,TotalInsts,RegsPerThread,SharedMemBytes
convolution.cu,1024,1,1024,256,1,131072,1380064.66,47728.00,2791.52,32.00,200.68,29.46,0,0,0,0,0,0,0,0,0,3,3,32,0
laplace3d.cu,1,32,32,256,1,131072,80984.43,49152.00,64.76,1.00,199.65,35.08,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,2,16,32,256,1,131072,80984.43,57856.00,39.98,1.00,199.65,39.31,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,4,8,32,256,1,131072,80984.43,57792.00,40.13,1.00,199.65,43.97,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,8,4,32,256,1,131072,80984.43,49120.00,64.87,1.00,199.65,30.01,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,16,2,32,256,1,131072,80984.43,49152.00,64.76,1.00,199.65,35.43,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,32,1,32,256,1,131072,80984.43,50144.00,61.50,1.00,182.78,40.24,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,1,64,64,256,1,131072,152362.47,57936.00,162.98,2.00,200.16,45.15,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,2,32,64,256,1,131072,152362.47,49200.00,209.68,2.00,200.16,30.53,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,4,16,64,256,1,131072,152362.47,49152.00,209.98,2.00,200.16,34.85,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,8,8,64,256,1,131072,152362.47,49264.00,209.28,2.00,200.16,40.26,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,16,4,64,256,1,131072,152362.47,49152.00,209.98,2.00,200.16,44.15,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,32,2,64,256,1,131072,152362.47,49664.00,206.79,2.00,175.60,28.82,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,64,1,64,256,1,131072,152362.47,44448.00,242.79,2.00,190.89,34.21,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,1,128,128,256,1,131072,295118.54,57392.00,414.22,4.00,200.44,38.78,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,2,64,128,256,1,131072,295118.54,49168.00,500.22,4.00,200.44,42.92,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,4,32,128,256,1,131072,295118.54,49120.00,500.81,4.00,200.44,28.75,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,8,16,128,256,1,131072,295118.54,49152.00,500.42,4.00,200.44,32.87,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,16,8,128,256,1,131072,295118.54,49152.00,500.42,4.00,200.44,37.19,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,32,4,128,256,1,131072,295118.54,49152.00,500.42,4.00,168.18,42.96,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,64,2,128,256,1,131072,295118.54,57312.00,414.93,4.00,183.49,47.61,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,128,1,128,256,1,131072,295118.54,58256.00,406.59,4.00,198.81,32.78,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,1,256,256,256,1,131072,580630.68,57280.00,913.67,8.00,200.59,36.66,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,2,128,256,256,1,131072,580630.68,49264.00,1078.61,8.00,200.59,40.96,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,4,64,256,256,1,131072,580630.68,50080.00,1059.41,8.00,200.59,45.92,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,8,32,256,256,1,131072,580630.68,57344.00,912.54,8.00,200.59,31.13,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,16,16,256,256,1,131072,580630.68,48128.00,1106.43,8.00,200.59,36.31,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,32,8,256,256,1,131072,580630.68,49152.00,1081.30,8.00,160.64,40.62,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,64,4,256,256,1,131072,580630.68,49152.00,1081.30,8.00,175.96,45.34,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,128,2,256,256,1,131072,580630.68,57344.00,912.54,8.00,191.29,31.31,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,256,1,256,256,1,131072,580630.68,49216.00,1079.76,8.00,200.59,34.97,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,1,512,512,256,1,131072,1151654.95,24576.00,4586.10,16.00,200.66,40.56,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,2,256,512,256,1,131072,1151654.95,49152.00,2243.05,16.00,200.66,44.52,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,4,128,512,256,1,131072,1151654.95,57344.00,1908.33,16.00,200.66,31.05,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,8,64,512,256,1,131072,1151654.95,49152.00,2243.05,16.00,200.66,35.08,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,16,32,512,256,1,131072,1151654.95,49168.00,2242.29,16.00,200.66,39.78,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,32,16,512,256,1,131072,1151654.95,58272.00,1876.34,16.00,153.03,44.67,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,64,8,512,256,1,131072,1151654.95,49104.00,2245.34,16.00,168.36,29.57,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,128,4,512,256,1,131072,1151654.95,58448.00,1870.39,16.00,183.69,35.36,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,256,2,512,256,1,131072,1151654.95,57344.00,1908.33,16.00,199.03,39.76,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,512,1,512,256,1,131072,1151654.95,49600.00,2221.89,16.00,200.66,43.74,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,1,1024,1024,256,1,131072,2293703.50,49088.00,4572.64,32.00,200.70,29.55,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,2,512,1024,256,1,131072,2293703.50,56800.00,3938.21,32.00,200.70,33.34,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,4,256,1024,256,1,131072,2293703.50,57344.00,3899.90,32.00,200.70,37.85,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,8,128,1024,256,1,131072,2293703.50,49152.00,4566.55,32.00,200.70,43.66,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,16,64,1024,256,1,131072,2293703.50,57312.00,3902.13,32.00,200.70,27.92,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,32,32,1024,256,1,131072,2293703.50,49152.00,4566.55,32.00,145.39,33.64,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,64,16,1024,256,1,131072,2293703.50,57344.00,3899.90,32.00,160.72,37.90,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,128,8,1024,256,1,131072,2293703.50,56432.00,3964.54,32.00,176.06,43.50,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,256,4,1024,256,1,131072,2293703.50,57264.00,3905.49,32.00,191.40,46.92,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,512,2,1024,256,1,131072,2293703.50,49152.00,4566.55,32.00,200.70,31.91,0,0,0,0,0,0,0,0,0,5,5,32,0
laplace3d.cu,1024,1,1024,256,1,131072,2293703.50,49152.00,4566.55,32.00,200.70,37.58,0,0,0,0,0,0,0,0,0,5,5,32,0
matMul.cu,1,32,32,256,1,131072,23882.01,77824.00,69.31,1.00,197.04,42.02,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,2,16,32,256,1,131072,23882.01,68624.00,65.20,1.00,197.04,47.47,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,4,8,32,256,1,131072,23882.01,64976.00,63.24,1.00,197.04,32.00,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,8,4,32,256,1,131072,23882.01,63488.00,62.38,1.00,197.04,37.56,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,16,2,32,256,1,131072,23882.01,55296.00,56.81,1.00,197.04,43.52,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,32,1,32,256,1,131072,23882.01,55248.00,56.77,1.00,180.44,29.80,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,1,64,64,256,1,131072,38157.61,99328.00,61.58,2.00,198.43,33.89,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,2,32,64,256,1,131072,38157.61,71648.00,46.74,2.00,198.43,39.61,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,4,16,64,256,1,131072,38157.61,58368.00,34.63,2.00,198.43,44.60,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,8,8,64,256,1,131072,38157.61,66048.00,42.23,2.00,198.43,29.67,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,16,4,64,256,1,131072,38157.61,55296.00,30.99,2.00,198.43,35.42,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,32,2,64,256,1,131072,38157.61,56320.00,32.25,2.00,174.12,39.99,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,64,1,64,256,1,131072,38157.61,64112.00,40.48,2.00,189.25,45.96,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,1,128,128,256,1,131072,66708.83,130048.01,48.70,4.00,199.42,32.01,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,2,64,128,256,1,131072,66708.83,83920.00,20.51,4.00,199.42,36.00,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,4,32,128,256,1,131072,66708.83,70688.00,5.63,4.00,199.42,41.54,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,8,16,128,256,1,131072,66708.83,59408.00,12.29,4.00,199.42,47.07,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,16,8,128,256,1,131072,66708.83,64512.00,3.41,4.00,199.42,32.52,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,32,4,128,256,1,131072,66708.83,71744.00,7.02,4.00,167.36,37.57,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,64,2,128,256,1,131072,66708.83,64000.00,4.23,4.00,182.57,42.50,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,128,1,128,256,1,131072,66708.83,63408.00,5.21,4.00,197.79,27.98,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,1,256,256,256,1,131072,123811.26,209952.00,41.03,8.00,200.03,33.94,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,2,128,256,256,1,131072,123811.26,138239.99,10.44,8.00,200.03,38.34,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,4,64,256,256,1,131072,123811.26,86144.00,43.73,8.00,200.03,44.15,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,8,32,256,256,1,131072,123811.26,65680.00,88.51,8.00,200.03,28.49,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,16,16,256,256,1,131072,123811.26,68992.00,79.46,8.00,200.03,34.21,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,32,8,256,256,1,131072,123811.26,61952.00,99.85,8.00,160.21,38.75,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,64,4,256,256,1,131072,123811.26,70656.00,75.23,8.00,175.48,44.18,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,128,2,256,256,1,131072,123811.26,69168.00,79.00,8.00,190.76,30.53,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,256,1,256,256,1,131072,123811.26,60976.00,103.05,8.00,200.03,34.86,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,1,512,512,256,1,131072,238016.11,455167.99,47.71,16.00,200.37,40.69,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,2,256,512,256,1,131072,238016.11,224752.00,5.90,16.00,200.37,45.42,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,4,128,512,256,1,131072,238016.11,107520.00,121.37,16.00,200.37,30.40,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,8,64,512,256,1,131072,238016.11,81920.00,190.55,16.00,200.37,36.71,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,16,32,512,256,1,131072,238016.11,73728.00,222.83,16.00,200.37,41.74,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,32,16,512,256,1,131072,238016.11,73728.00,222.83,16.00,152.82,47.48,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,64,8,512,256,1,131072,238016.11,80272.00,196.51,16.00,168.12,33.05,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,128,4,512,256,1,131072,238016.11,80448.00,195.86,16.00,183.43,38.54,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,256,2,512,256,1,131072,238016.11,72704.00,227.38,16.00,198.74,43.66,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,512,1,512,256,1,131072,238016.11,60416.00,293.96,16.00,200.37,28.62,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,1,1024,1024,256,1,131072,466425.82,457056.00,2.05,32.00,200.55,33.46,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,2,512,1024,256,1,131072,466425.82,466432.01,0.00,32.00,200.55,39.03,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,4,256,1024,256,1,131072,466425.82,170960.00,172.83,32.00,200.55,45.01,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,8,128,1024,256,1,131072,466425.82,88064.00,429.64,32.00,200.55,29.31,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,16,64,1024,256,1,131072,466425.82,81344.00,473.40,32.00,200.55,34.72,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,32,32,1024,256,1,131072,466425.82,71680.00,550.71,32.00,145.28,40.78,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,64,16,1024,256,1,131072,466425.82,72704.00,541.54,32.00,160.61,46.02,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,128,8,1024,256,1,131072,466425.82,79840.00,484.20,32.00,175.93,30.77,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,256,4,1024,256,1,131072,466425.82,79872.00,483.97,32.00,191.25,36.92,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,512,2,1024,256,1,131072,466425.82,71680.00,550.71,32.00,200.55,41.60,0,0,0,0,0,0,0,0,0,1,1,32,0
matMul.cu,1024,1,1024,256,1,131072,466425.82,66608.00,600.25,32.00,200.55,47.28,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,1,32,32,256,1,131072,23882.01,48144.00,50.39,1.00,197.04,53.77,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,2,16,32,256,1,131072,23882.01,57856.00,58.72,1.00,197.04,43.83,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,4,8,32,256,1,131072,23882.01,49040.00,51.30,1.00,197.04,29.66,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,8,4,32,256,1,131072,23882.01,56976.00,58.08,1.00,197.04,33.94,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,16,2,32,256,1,131072,23882.01,57344.00,58.35,1.00,197.04,39.77,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,32,1,32,256,1,131072,23882.01,48128.00,50.38,1.00,180.44,44.17,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,1,64,64,256,1,131072,38157.61,48208.00,20.85,2.00,198.43,29.57,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,2,32,64,256,1,131072,38157.61,49152.00,22.37,2.00,198.43,34.39,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,4,16,64,256,1,131072,38157.61,49792.00,23.37,2.00,198.43,39.91,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,8,8,64,256,1,131072,38157.61,48176.00,20.80,2.00,198.43,45.65,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,16,4,64,256,1,131072,38157.61,49136.00,22.34,2.00,198.43,30.43,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,32,2,64,256,1,131072,38157.61,48624.00,21.53,2.00,174.12,36.06,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,64,1,64,256,1,131072,38157.61,56880.00,32.92,2.00,189.25,40.51,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,1,128,128,256,1,131072,66708.83,56320.00,18.45,4.00,199.42,45.98,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,2,64,128,256,1,131072,66708.83,48288.00,38.15,4.00,199.42,30.67,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,4,32,128,256,1,131072,66708.83,49152.00,35.72,4.00,199.42,36.03,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,8,16,128,256,1,131072,66708.83,48224.00,38.33,4.00,199.42,41.84,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,16,8,128,256,1,131072,66708.83,48288.00,38.15,4.00,199.42,46.37,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,32,4,128,256,1,131072,66708.83,57344.00,16.33,4.00,167.36,32.49,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,64,2,128,256,1,131072,66708.83,48272.00,38.19,4.00,182.57,36.67,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,128,1,128,256,1,131072,66708.83,49152.00,35.72,4.00,197.79,42.71,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,1,256,256,256,1,131072,123811.26,56480.00,119.21,8.00,200.03,48.20,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,2,128,256,256,1,131072,123811.26,56288.00,119.96,8.00,200.03,33.42,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,4,64,256,256,1,131072,123811.26,56208.00,120.27,8.00,200.03,38.18,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,8,32,256,256,1,131072,123811.26,49072.00,152.31,8.00,200.03,42.27,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,16,16,256,256,1,131072,123811.26,48128.00,157.25,8.00,200.03,47.86,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,32,8,256,256,1,131072,123811.26,48752.00,153.96,8.00,160.21,32.66,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,64,4,256,256,1,131072,123811.26,49088.00,152.22,8.00,175.48,38.95,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,128,2,256,256,1,131072,123811.26,48288.00,156.40,8.00,190.76,44.17,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,256,1,256,256,1,131072,123811.26,56416.00,119.46,8.00,200.03,28.34,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,1,512,512,256,1,131072,238016.11,57296.00,315.41,16.00,200.37,34.25,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,2,256,512,256,1,131072,238016.11,49072.00,385.03,16.00,200.37,38.88,0,0,0,0,0,0,0,0,0,1,1,32,0
transpose.cu,4,128,512,256,1,131072,238016.11,54240.00,338.82,16.00,200.37,45.21,0,0,0,0,0,0,0,0,0,1,1,32,0
