Kernel,BlockX,BlockY,ThreadCount,GridX,GridY,DataSize,EstTime(ns),ActTime(ns),DiffTime(%),WarpsPerSM,PredictedPower(W),ActualPower(W),MemCoal,MemUncoal,MemPartial,LocalInsts,SharedInsts,SynchInsts,FpInsts,IntInsts,SfuInsts,AluInsts,TotalInsts,RegsPerThread,SharedMemBytes
matMul.cu,32,16,512,256,1,131072,54725798.42,66544.00,82140.02,16.00,146.79,40.95,11,0,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,64,8,512,256,1,131072,68049316.34,67008.00,101454.02,16.00,161.25,45.76,11,0,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,128,4,512,256,1,131072,81372834.26,73728.00,110268.97,16.00,175.73,32.34,11,0,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,256,2,512,256,1,131072,94696352.17,70656.00,133924.50,16.00,190.21,37.90,11,0,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,512,1,512,256,1,131072,96118472.53,54272.00,177005.09,16.00,191.76,43.09,11,0,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,1,1024,1024,256,1,131072,384445105.66,156592.00,245407.49,32.00,191.65,30.05,0,11,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,2,512,1024,256,1,131072,384445096.97,125456.01,306338.18,32.00,191.65,34.58,0,11,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,4,256,1024,256,1,131072,384445079.59,82400.00,466459.57,32.00,191.65,39.92,1,10,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,8,128,1024,256,1,131072,384445044.83,74240.00,517740.83,32.00,191.65,45.18,2,9,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,16,64,1024,256,1,131072,384444975.31,72112.00,533022.04,32.00,191.65,30.91,5,6,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,32,32,1024,256,1,131072,192227221.33,72704.00,264297.03,32.00,139.42,36.14,11,0,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,64,16,1024,256,1,131072,245521260.47,64528.00,380387.95,32.00,153.90,41.61,11,0,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,128,8,1024,256,1,131072,298815299.61,64928.00,460125.64,32.00,168.38,28.39,11,0,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,256,4,1024,256,1,131072,352109338.75,72704.00,484205.30,32.00,182.86,34.67,11,0,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,512,2,1024,256,1,131072,384444836.27,60320.00,637242.22,32.00,191.65,38.50,11,0,0,0,0,0,0,0,0,2,13,32,0
matMul.cu,1024,1,1024,256,1,131072,384444836.27,54272.00,708266.82,32.00,191.65,44.59,11,0,0,0,0,0,0,0,0,2,13,32,0
